gene_id,MCF7_1,MCF7_2,MCF7_3,TamR_1,TamR_2,TamR_3
RPL18A,11.50025433,11.89093302,11.7503804,11.51489647,11.77055653,11.76606505
RPL19,10.87537308,11.04295207,10.97462252,10.97633499,11.0849213,11.11114871
RPL19P12,0,0.189033824,0.111031312,0.056583528,0,0
RPL21,8.914086097,8.726695004,7.599020177,9.182096348,8.611135486,7.476057596
RPL21P28,10.98360645,11.15367869,11.24094036,10.78417677,10.99542092,11.12247213
RPL21P44,0.014355293,0.042644337,0,0.070389328,0,0
RPL22,8.104284235,7.968666793,8.052078919,7.974299858,7.984475425,7.9564052
RPL22L1,5.963474124,5.704318678,5.90303827,5.756489607,5.586764743,5.576824431
RPL23,10.19742559,10.6041084,10.54402744,10.35249592,10.7926927,10.82190151
RPL23A,10.53905216,10.8426332,10.7012718,10.54204519,10.72076583,10.76570049
RPL23AP32,0,0.176322773,0,0.310340121,0.286881148,0
RPL23AP53,2.572889668,2.14404637,2.22342255,2.987320866,2.66448284,2.66448284
RPL23AP64,1.895302621,1.389566812,1.678071905,2.321928095,2.684818738,1.963474124
RPL23AP7,4.418864577,3.960697039,4.221103725,4.544732656,4.563768278,4.509062386
RPL23AP82,3.209453366,3.634593268,3.543495883,3.596935142,3.865918815,3.701549057
RPL23P8,0,0.411426246,0,0,0,0
RPL24,10.52280709,10.55143911,10.56074361,10.79107333,10.7785125,10.78461849
RPL26,10.90851272,11.06639869,10.98386292,10.95612927,11.09556845,11.06018252
RPL26L1,7.369728197,7.599392188,7.565597176,7.484218708,7.697801615,7.635464198
RPL27,10.87637113,11.18679518,11.12332606,11.02365041,11.2870024,11.28462749
RPL27A,7.264724074,7.509220776,7.526694846,7.322469004,7.565521018,7.474192653
RPL28,10.53240463,11.01165357,10.76549331,10.46760555,10.78613074,10.85310678
RPL29,10.68023644,10.80409068,10.72177423,10.79399339,10.93961594,10.89209499
RPL29P2,0,0,0,0.389566812,0.150559677,0.333423734
RPL3,10.91211091,11.0378146,10.99747589,11.03099812,11.10801472,11.0979531
RPL30,12.06853311,12.30240759,12.2492231,12.139174,12.34305243,12.34173841
RPL31,11.05404124,11.41365437,11.4000362,11.19318652,11.54323003,11.50498281
RPL31P11,0.250961574,0.137503524,0.084064265,0.201633861,0.124328135,0.275007047
RPL32,10.37901006,10.5850846,10.48251556,10.41502341,10.52785816,10.51292807
RPL32P3,1.944858446,2,1.655351829,1.691534165,1.90303827,1.709290636
RPL34,9.025554866,9.32415804,9.350983368,9.060182522,9.414325838,9.354381632
RPL34-AS1,0.014355293,0.084064265,0.124328135,0.014355293,0.070389328,0.028569152
RPL35,11.63806026,11.80341676,11.75174488,11.33386534,11.42649016,11.43302724
RPL35A,10.91458695,11.0513857,11.03836347,10.66184934,10.79532539,10.7653607
RPL36,10.92747428,11.26271737,11.28270621,10.6167418,10.96313451,10.82192542
RPL36A,10.40818111,10.85085098,10.74600198,10.28144325,10.61321853,10.62531616
RPL36A-HNRNPH2,6.838951767,6.491853096,6.788946667,6.898812977,6.873198003,6.698218478
RPL36AL,9.770250927,9.923981082,9.85703236,10.16559795,10.27661298,10.26147205
RPL37,9.860745583,10.26026094,10.13126536,9.723797444,10.02588702,10.04888189
RPL37A,12.165331,12.42244327,12.29696495,12.21453466,12.37481943,12.38235654
RPL38,11.38667086,11.7202015,11.63904219,11.31779133,11.63836351,11.68046502
RPL39,11.94012269,12.02651653,12.05124293,11.53991002,11.62041688,11.6489642
RPL39L,4.760753208,4.960697039,5.10433666,4.48864354,4.214124805,4.234961095
RPL3L,0.250961574,0,0.298658316,0.321928095,0.526068812,0.275007047
RPL4,11.01112939,11.00952773,10.98566408,11.30877132,11.28839894,11.3376219
RPL41,13.30236047,13.54065115,13.54476525,13.62756352,13.72424737,13.74141748
RPL5,9.793863377,9.769722159,9.786155253,10.00239311,9.993193157,10.04104307
RPL6,11.07002029,10.94986318,10.92539866,11.45822716,11.32759194,11.32214786
RPL7,10.35499864,10.40768203,10.41026053,10.29633121,10.30197625,10.3462921
RPL7A,11.73102197,11.88039473,11.79376586,11.72319163,11.84865032,11.85245148
RPL7L1,7.079911396,6.954661621,7.048868273,7.239550797,7.143230135,7.141187525
RPL8,12.18030702,12.25830397,12.24108342,12.06929871,12.09743303,12.11147804
RPL9,10.85592742,10.80800689,10.79905492,10.96319232,10.93766071,11.0137693
RPLP0,11.9381755,12.17688995,12.13847021,12.1541314,12.37251686,12.36873834
RPLP0P2,2.44625623,4.37086174,4.032982417,2.925999419,4.566206293,4.358958826
RPLP1,12.16020549,12.53348305,12.4476386,12.41481999,12.69723692,12.71807688
RPLP2,10.71510401,10.94460226,10.90537948,10.67932175,10.78228569,10.81431008
RPN1,8.46135666,8.436794812,8.425341806,8.374822142,8.314062035,8.306973057
RPN2,9.155425432,9.192120174,9.217860788,9.23610989,9.214076222,9.266927056
RPP14,3.744161096,3.448900951,3.560714954,3.884597921,3.691534165,3.852997588
RPP21,6.763544364,7.011674533,6.978882028,6.884353707,7.00506308,6.968436404
RPP25,4.152994605,3.884597921,4.173127433,4.161887682,4.106013238,3.809414444
RPP25L,5.081083929,5.709290636,5.643278996,5.556735948,5.805808349,5.899417349
RPP30,4.116863758,3.59454855,3.694880193,4.503348735,4.317593505,4.297925053
RPP38,5.202417722,5.323370069,5.078951341,5.224194664,5.178714641,5.031218731
RPP40,4.243364426,4.038260575,3.977279923,4.13996057,3.770829046,3.736604875
RPPH1,2.773996325,3.916476644,4.100136671,2.87774425,3.843983844,3.382667253
RPRD1A,5.307792796,4.754887502,4.958842675,5.108942569,4.911691582,4.884597921
RPRD1B,5.170325694,4.790250739,5.071676874,5.3950628,5.283551423,5.330916878
RPRD2,5.000450772,4.851499202,4.761817143,4.880685525,4.713145902,4.660495132
RPRM,5.961623328,6.078524445,6.108524457,6.149340669,6.188044796,6.133810091
RPRML,0.070389328,0,0,0.056583528,0,0
RPS10,11.50491827,11.73876362,11.70213372,11.86926224,12.02093134,11.99664296
RPS10-NUDT3,3.084064265,3.969933275,3.570462931,2.94673086,4.059182199,4.197708158
RPS10P7,2.307428525,2.526068812,2.283921772,1.952333566,1.819668183,1.895302621
RPS11,11.72071453,12.03487804,11.8609628,11.81164763,12.03490554,12.03591597
RPS12,11.53305713,11.75447417,11.78915051,11.36757856,11.63694176,11.59928524
RPS13,10.50491827,10.48073972,10.55579699,10.64823173,10.68870491,10.62101703
RPS14,11.49456062,11.6898626,11.6502395,11.66630834,11.83929828,11.79159433
RPS14P3,2.897240426,5.620879611,5.411087227,3.553360503,5.674121633,5.541948425
RPS15,10.8342261,11.09405789,11.08102399,10.8782962,11.07866453,11.01677347
RPS15A,11.23087907,11.39489137,11.45130385,11.4338775,11.57874535,11.57641821
RPS15AP10,0.555816155,0.526068812,0,0.757023247,1.15704371,0.86393845
RPS16,11.01753224,11.30057564,11.20460171,11.32759194,11.53332,11.5123553
RPS16P5,0,0,0,0,0,0
RPS17,10.92205658,11.03806848,11.00258298,10.88760904,10.99795567,10.98889057
RPS17L,10.92205658,11.03806848,11.00258298,10.88760904,10.99795567,10.98889057
RPS18,12.58330376,12.67919637,12.69131169,12.72722914,12.86882448,12.81435014
RPS18P9,3.844988157,2.857980995,3.047887329,4.143230135,2.613531653,2.713695815
RPS19,11.3394826,11.43459696,11.35136442,11.38085064,11.45174172,11.35113801
RPS19BP1,6.991635216,6.913487841,7.003602237,7.140267406,7.076922459,7.030887799
RPS2,12.38616158,12.54024672,12.49945228,12.3975864,12.49157756,12.54635672
RPS20,9.744598414,9.740590317,9.735776008,9.619284612,9.571790559,9.573230601
RPS21,11.56749031,11.89607124,11.85290008,11.62105367,11.87805475,11.89087604
RPS23,8.090218302,7.93321853,7.958204687,8.004613747,7.851124363,7.808899839
RPS24,11.15279819,11.04762154,11.04361518,11.6621966,11.53456552,11.54076253
RPS25,11.81475869,11.6749955,11.71552019,11.82302484,11.75922243,11.69046075
RPS26,9.548301751,9.911811402,9.808465498,9.621026189,9.916984126,9.886397725
RPS26P11,0.286881148,0,0,0,0,0
RPS27,12.41955733,12.66351141,12.65116384,12.48712403,12.61502954,12.60674063
RPS27A,10.69381797,10.78920758,10.86543171,10.69207493,10.78589379,10.7668767
RPS27L,7.335301021,7.241077458,7.30633516,7.002027365,7.154919347,6.936520163
RPS28,10.26100184,10.75212136,10.64444217,10.30155335,10.60783887,10.62194197
RPS29,11.12265331,11.73695573,11.76563005,11.44694887,12.09690618,11.96007435
RPS2P32,0.150559677,0.111031312,0.333423734,0.137503524,0.176322773,0.111031312
RPS3,11.34712858,11.47491763,11.40133821,11.17291499,11.23827336,11.20402086
RPS3A,11.03305127,10.83411547,10.88869759,11.30609018,11.19303247,11.20952038
RPS4X,10.81217731,10.94043841,10.87289031,10.90037627,10.94954223,10.94266844
RPS4Y1,0,0,0,0,0,0
RPS4Y2,0,0,0,0,0,0
RPS5,10.89585546,11.31606087,11.17789288,10.92085898,11.27696767,11.29343716
RPS6,11.11144218,11.15599456,11.1055288,11.30533218,11.27977887,11.28576631
RPS6KA1,5.078951341,5.205157884,5.068240861,5.342341397,5.309248961,5.28132733
RPS6KA2,2.680324357,2.841973119,2.545968369,2.754887502,2.748461233,2.720278465
RPS6KA2-IT1,0,0,0,0.23878686,0,0
RPS6KA3,4.171527106,3.605257263,3.864928972,3.384049807,3.107687869,3.283921772
RPS6KA4,5.578938713,5.496014873,5.6395216,5.131342539,5.068240861,5.198101209
RPS6KA5,2.815575429,2.746312766,2.698218478,4.13093087,3.938285792,3.975446766
RPS6KA6,0.90303827,0.773996325,0.790772038,0.378511623,0.454175893,0.344828497
RPS6KB1,8.162089162,7.626512146,7.850061788,8.234194723,7.983050597,8.011954012
RPS6KB2,7.749668341,7.970911159,7.836239756,7.708187236,7.781359714,7.81134258
RPS6KC1,3.351910961,3.078951341,2.983677695,3.294253136,3.132576843,3.073820233
RPS6KL1,2.485426827,2.545968369,2.671293372,2.15704371,2.056583528,2.277984747
RPS7,10.99185485,11.20736824,11.15388765,11.09011242,11.28750462,11.35941465
RPS7P5,0,0,0.124328135,0,0,0
RPS8,10.83297702,10.9538836,10.91245527,11.31251997,11.36353797,11.34954663
RPS9,10.53210263,10.74598518,10.70005819,10.59563046,10.79610452,10.75660636
RPSA,10.71142607,10.87830386,10.85955808,10.80213666,10.94245586,10.94071735
RPSAP52,0.070389328,0.263034406,0.111031312,0.124328135,0.23878686,0.189033824
RPSAP58,3.859969548,5.024585638,5.108942569,4.095080492,4.951867504,4.733354341
RPSAP9,2.849999259,5.377817853,5.289465631,3.285402219,5.498570013,5.292413668
RPTN,0.028569152,0,0,0.014355293,0,0
RPTOR,3.908812908,3.819668183,3.83491343,4.088311236,4.139142019,4.152183419
RPUSD1,6.144250356,6.306152852,6.412442825,6.180903709,6.248117329,6.285956995
RPUSD2,3.327687364,3.314696526,3.329123596,3.813524689,3.82984956,3.609991295
RPUSD3,6.1278396,6.195741293,6.237257771,6.116239979,6.208478242,6.143026004
RPUSD4,4.09423607,4.215678597,4.012568674,4.100977648,4.234194723,4.249445341
RQCD1,5.610581958,5.487679279,5.435628594,5.754085782,5.734167661,5.707359132
RRAD,0.344828497,0.214124805,0.23878686,0.298658316,0.40053793,0.22650853
RRAGA,6.359837393,6.218393711,6.193377511,6.286326727,6.260778432,6.118110506
RRAGB,3.269033146,3.065227623,3.263034406,3.3305584,3.171527106,3.165107985
RRAGC,4.354028938,3.684818738,3.929790998,4.401903472,4.199279721,4.234194723
RRAGD,2.841973119,2.462052319,2.448900951,2.657640005,2.451540833,2.430285273
RRAS,5.278728213,5.531381461,5.445925299,4.885574364,5.032982417,5.228049048
RRAS2,4.239550797,3.731183242,3.792855352,4.545350645,4.227278994,4.129283017
RRBP1,6.462706751,6.350320435,6.376255649,6.055716264,5.909293086,5.956753663
RREB1,3.555816155,3.372952098,3.396433531,4.016139703,3.748461233,3.887525271
RRH,0.286881148,0,0,0.084064265,0.056583528,0.333423734
RRM1,6.155627816,5.875534352,5.997518235,6.094658343,5.957450336,5.86913112
RRM2,7.978310052,7.670018844,7.792269724,7.799605422,7.604664415,7.613236955
RRM2B,5.59812696,4.761285273,5.131754091,5.815063017,5.521364878,5.530133184
RRN3,5.264911693,4.89917563,5.076815597,5.564378169,5.34978987,5.383704292
RRN3P1,0,0,0,0,0,0
RRN3P2,0.097610797,0.632268215,0.286881148,0.411426246,0.150559677,0.263034406
RRN3P3,1.82374936,1.90303827,1.765534746,2.09423607,1.910732662,1.835924074
RRNAD1,4.121015401,4.185073638,4.102658131,4.137503524,4.292045492,4.142413438
RRP1,6.417852515,6.396604781,6.444766441,5.962317655,6.062208078,5.988230223
RRP12,4.590961241,4.635173947,4.542877099,4.92314918,4.934044647,4.994127114
RRP15,3.7322692,3.419538892,3.46727948,3.576522138,3.264536431,3.378511623
RRP1B,4.981396032,4.720278465,4.760220946,4.703211467,4.564987801,4.563768278
RRP36,6.958494716,6.674969031,6.618091794,7.096662452,6.771885579,6.86999475
RRP7A,4.90014226,5.070818638,4.901590992,4.932628157,4.963936452,5.007195501
RRP7B,3.099295204,2.948600847,2.784503983,2.778208576,2.678071905,2.709290636
RRP8,3.475084883,3.544732656,3.488000771,3.50589093,3.499527024,3.517275693
RRP9,4.297191417,4.547819957,4.46139759,4.344118335,4.458775699,4.418189948
RRS1,4.875780063,4.455491621,4.922673593,4.757023247,4.609991295,4.558267634
RS1,0.084064265,0,0,0.028569152,0.028569152,0.042644337
RSAD1,5.536363792,5.509379149,5.559185866,5.615298579,5.553974808,5.58165253
RSAD2,4.3652726,4.068670811,4.131754091,3.307428525,3.250961574,3.253989266
RSBN1,4.229587923,3.655351829,3.941106311,4.227278994,3.832890014,3.941106311
RSBN1L,4.097610797,3.751677946,3.955126781,4.173127433,3.883620816,3.886550147
RSBN1L-AS1,3.189033824,3.364572432,3.300123725,3.089159132,3.212569339,3.384049807
RSC1A1,3.94673086,3.541019153,3.669026766,3.822730148,3.529820947,3.746312766
RSF1,4.903520374,4.473786912,4.544732656,4.734980523,4.399854674,4.478324711
RSG1,2.462052319,2.575312331,2.843983844,2.283921772,2.283921772,2.646162657
RSL1D1,6.351910961,5.998872454,6.106850796,6.222070355,5.993221467,5.94016675
RSL24D1,6.898450233,6.380764075,6.62058641,6.857980995,6.677226328,6.583158004
RSPH1,3.547203025,3.59812696,3.039138394,2.746312766,2.650764559,2.687060688
RSPH10B,0.201633861,0.111031312,0.111031312,0.163498732,0.22650853,0.298658316
RSPH10B2,0.201633861,0.111031312,0.111031312,0.163498732,0.22650853,0.298658316
RSPH3,2.914564523,2.925999419,2.942983598,2.841973119,2.925999419,2.773996325
RSPH4A,0.432959407,0.687060688,0.333423734,0.40053793,0.411426246,0.321928095
RSPH6A,0,0,0.097610797,0.028569152,0.042644337,0
RSPH9,0.367371066,0.713695815,0.124328135,0.516015147,0.275007047,0.516015147
RSPO1,0,0,0,0,0,0
RSPO2,0.028569152,0.028569152,0,0.014355293,0.028569152,0
RSPO3,0.042644337,0,0,0.028569152,0,0.056583528
RSPO4,0.176322773,0.150559677,0.275007047,0.250961574,0.475084883,0.613531653
RSPRY1,4.246408087,4.015247774,4.025028794,4.277984747,4.028569152,3.964398632
RSRC1,4.816087659,4.500802053,4.580748492,4.485426827,4.292781749,4.486070744
RSRC2,5.912410354,5.510012465,5.541948425,6.025250322,5.696550301,5.751945682
RSU1,4.588564737,4.446917865,4.376429311,4.643278996,4.526068812,4.596338864
RSU1P2,0,0,0.056583528,0.042644337,0.097610797,0
RTBDN,0.310340121,0.201633861,0.124328135,0.757023247,0.632268215,0.98550043
RTCA,3.87282876,3.485426827,3.766595162,3.294253136,3.408711861,3.408711861
RTCB,6.854245054,6.754753913,6.787641414,6.591709333,6.545350645,6.489125429
RTDR1,0.189033824,0.084064265,0.367371066,0.432959407,0.070389328,0.097610797
RTEL1,3.928844037,4.025028794,3.854993017,3.99095486,4.139142019,4.070389328
RTEL1-TNFRSF6B,2.319039816,2.615887074,2.759155834,3.19061486,3.207892852,3.344828497
RTF1,5.420212891,5.142821844,5.200457271,5.452200049,5.289096702,5.22342255
RTFDC1,8.7534842,8.711460491,8.718190356,8.819827821,8.764042217,8.78640033
RTKN,4.734438666,4.861459166,4.842978832,4.584361253,4.631104282,4.74899785
RTKN2,2.430285273,1.963474124,2.13093087,3.336283388,3.114367025,3.054848477
RTL1,0,0.056583528,0,0,0.042644337,0
RTN1,0.042644337,0.23878686,0.042644337,0.150559677,0.028569152,0.137503524
RTN2,4.23878686,4.503348735,4.537917249,4.429615964,4.477677328,4.354028938
RTN3,7.887647115,7.466790238,7.590063019,7.686290411,7.353235061,7.377557603
RTN4,7.622198279,7.237544599,7.419286061,7.133810091,7.087993146,7.034413826
RTN4IP1,2.916476644,2.961623328,2.709290636,3.028569152,2.983677695,3.037382222
RTN4R,2.794935663,2.809414444,3.097610797,2.935459748,2.744161096,2.711494907
RTN4RL1,4.502712486,4.646162657,4.606442228,2.916476644,3.021479727,3.158660175
RTN4RL2,0.86393845,0.443606651,0.713695815,0.50589093,0.454175893,0.933572638
RTP1,0,0,0,0,0,0
RTP2,0,0,0,0,0,0
RTP3,0,0,0,0,0,0
RTP4,1.500802053,1.150559677,1.807354922,0.189033824,0,0.321928095
RTTN,1.63691458,1.510961919,1.627606838,1.641546029,1.541019153,1.641546029
RUFY1,5.492814573,5.35614381,5.336997417,5.7106687,5.555816155,5.555816155
RUFY2,3.807354922,3.372952098,3.43162296,4.175524601,3.787641414,3.669026766
RUFY3,3.184280294,2.62058641,2.64385619,3.243364426,3.039138394,2.9202933
RUFY4,0.137503524,0.189033824,0.286881148,0.137503524,0.137503524,0.124328135
RUNDC1,4.795455272,4.621172753,4.830356747,4.825785627,4.814037648,4.746312766
RUNDC3A,1.310340121,1.815575429,1.137503524,1.40053793,1.432959407,1.220329955
RUNDC3B,1.220329955,0.948600847,1.150559677,0.422233001,0.378511623,0.35614381
RUNX1,3.816599707,3.475084883,3.697106574,2.361768359,2.073820233,2.244887059
RUNX1-IT1,0,0,0,0,0.124328135,0
RUNX1T1,1.195347598,1.049630768,0.963474124,1.042644337,0.86393845,0.98550043
RUNX2,1.495695163,1.169925001,1.292781749,0.622930351,0.659924558,0.632268215
RUNX3,0,0,0.056583528,0,0,0
RUSC1,6.739713114,6.870857864,6.851499202,7.539934245,7.691883072,7.678916987
RUSC1-AS1,0.799087306,0.815575429,0.565597176,0.641546029,1.182692298,0.963474124
RUSC2,2.416839742,2.618238656,2.625270489,2.448900951,2.419538892,2.339137385
RUVBL1,5.825022364,5.859969548,5.68846014,5.476705707,5.427941333,5.292045492
RUVBL2,7.47118746,7.608439653,7.541251527,7.513253856,7.595443985,7.587815013
RWDD1,6.57198012,6.08512718,6.320845668,6.590362488,6.476057596,6.498570013
RWDD2A,4.019701914,3.926948248,3.881664619,3.543495883,3.502075956,3.416839742
RWDD2B,5.11353382,4.769771739,4.988684687,4.586764743,4.519793486,4.615887074
RWDD3,3.192194165,2.596935142,2.885574364,3.051372102,2.867896464,2.811471031
RWDD4,3.791814071,3.285402219,3.503348735,3.935459748,3.743084056,3.721372659
RXFP1,0,0,0,0,0,0
RXFP2,0,0,0,0,0,0
RXFP3,0,0,0,0,0,0
RXFP4,0,0.555816155,0,0.111031312,0.23878686,0.097610797
RXRA,6.437960088,6.406502657,6.435295216,5.856736756,5.780835002,5.809671678
RXRB,4.772941338,4.915520901,4.836934011,4.967629753,5.022367813,5.039138394
RXRG,0,0.189033824,0,0,0,0
RYBP,4.454175893,3.715893371,4.058316496,5.258895755,4.986410935,4.966245873
RYK,5.363521544,4.916476644,5.073820233,5.122258568,4.887525271,4.924099886
RYR1,0.150559677,0.097610797,0.150559677,0.097610797,0.097610797,0.042644337
RYR2,0.056583528,0.028569152,0.042644337,0,0,0
RYR3,0.028569152,0.014355293,0.056583528,0.042644337,0.028569152,0.042644337
S100A1,1.731183242,2.582556003,2.769771739,1.992768431,2.46727948,2.204766751
S100A10,10.09908476,9.948630047,9.9863256,10.02453023,9.844470395,9.923951379
S100A11,11.52200767,11.62695012,11.62463555,10.77143169,10.80403419,10.76140995
S100A12,0,0,0,0.150559677,0.389566812,0
S100A13,9.099847472,9.295447535,9.324450605,9.610674228,9.851218082,9.752280282
S100A14,10.40798999,10.60421962,10.5206776,10.61357769,10.78946029,10.72907687
S100A16,9.720295568,9.919846558,9.872243931,10.43802249,10.61982564,10.64262938
S100A2,1.550900665,1.773996325,1.475084883,0.855989697,0.516015147,1.250961574
S100A3,0.111031312,0.150559677,0.454175893,0.097610797,0,0
S100A4,4.934988202,4.713695815,4.883132016,3.189033824,3.23572706,3.440952198
S100A5,0.111031312,0,0,0,0.378511623,0
S100A6,8.985585815,9.172627522,9.266318057,8.714176816,8.87488916,8.916357211
S100A7,1.570462931,1.526068812,1.948600847,0.443606651,0.411426246,0
S100A7A,0,0.097610797,0,0,0,0.028569152
S100A7L2,0,0,0,0,0,0
S100A8,1.389566812,1.263034406,0.925999419,0.757023247,0.189033824,0.22650853
S100A9,3.733354341,3.649615459,3.887525271,2.726831217,2.763411574,3.078951341
S100B,0,0,0,0.056583528,0,0
S100G,0,0,0,0,0,0
S100P,6.726558779,7.198592373,6.995823671,4.316145742,4.374343989,4.874305166
S100PBP,3.187451054,2.82984956,3.174725988,3.452858965,3.203201156,3.209453366
S100Z,0,0,0,0,0,0
S1PR1,0,0,0,0,0,0
S1PR2,2.516015147,2.543495883,2.472487771,2.286881148,2.22342255,2.056583528
S1PR3,4.851998837,4.617063344,4.813524689,3.726831217,3.473786912,3.565597176
S1PR4,0.056583528,0,0,0.042644337,0,0
S1PR5,2.100977648,2.073820233,2.12763328,2.615887074,2.198494154,2.032100843
SAA1,0,0,0,0,0,0
SAA2,0.344828497,0.097610797,0.124328135,0.35614381,0.367371066,0.286881148
