Hugo name,MCF7_1,MCF7_2,MCF7_3,MCF7_4,MCF7_13,MCF7_14,MCF7_15,MCF7_16
BTK,0.194459028,0.142925724,0.261351483,0.404085654,0.231157115,0.25364322,0.283746387,0.274379756
HFE,2.220676655,2.251540354,2.483671339,1.999296515,2.191550018,2.321238322,2.279058189,2.24897195
SCMH1,1.039742023,1.616352992,1.717789367,1.703260203,1.46229842,1.939553827,1.678545212,1.848706057
FYN,0.65755495,0.5608822,1.114926669,0.379940293,0.559141314,0.636054274,0.749801115,1.195271997
HIVEP2,1.993094631,1.334636919,1.969122855,1.670323701,1.070986892,0.777623809,1.693560554,0.756199224
FMO1,1.023851472,0.62722487,0.45441176,0.548689136,0.596991418,0.260888003,0.260995159,0.453923136
TCEB3,3.878941092,3.91033932,4.007186529,3.960659975,3.776472513,3.976565269,3.903231131,3.825368427
LYPLA2,4.404051583,4.333416577,4.48864354,4.291714054,4.144274833,4.193669253,3.836459429,3.903558935
CLCN6,2.403008614,2.546694475,2.287215176,2.148930852,2.385836868,2.310764722,2.568907674,2.086627534
MRC2,1.369103496,0.952669783,0.962125499,0.940770394,1.705778896,1.852114728,1.889656545,2.24324864
NME1-NME2,3.675646591,3.491250244,4.267011359,4.38710056,4.45096707,4.371259141,4.595151537,4.693631917
SLC6A7,0,0.053057938,0,0,0,0,0,0.021467361
TSPAN9,3.227499272,3.263692485,3.344817137,3.372022959,2.389354797,2.431277955,1.888437389,2.244320827
BTBD7,3.257128323,3.255571733,3.139007733,3.138105068,2.977697558,2.768072081,2.963727498,3.015777646
APBA3,2.855112655,3.175885429,3.140477654,3.048086188,3.17268752,3.058758069,3.402808114,3.027401794
MKS1,4.116081913,3.959918497,4.283714389,4.143074998,3.921674348,3.83225205,3.769168727,3.887252303
ABHD5,3.749630802,3.657868623,3.979622972,3.940580232,3.416360115,3.597268951,3.452175005,3.566900374
ANOS1,0.839737927,0.967658524,0.841680929,0.824508817,0.279442768,0.370640821,0.116164975,0.33352907
AKAP8L,5.887074358,6.063464113,5.882794647,5.678767725,5.742785034,5.497870993,5.657577129,5.643723456
MBTD1,2.81310598,2.858470433,2.877748176,2.903182918,2.683036144,2.621247787,2.946008396,2.757469218
UTP18,4.814914384,4.80775676,4.824039704,4.937447976,5.2786576,5.413214946,5.334993671,5.211732582
RNF216,4.140713226,4.281141834,4.302984307,4.14218468,4.399560774,4.301938767,4.342455187,4.47597332
TTC19,4.871518414,4.943011739,5.063187966,4.997996871,4.651884051,4.813293799,4.824482748,4.651344507
PTBP1,6.186324251,6.303320473,6.368951642,6.208489948,6.409452037,6.583452893,6.402355523,6.547493016
DPF1,1.51643377,1.259820833,1.579136693,1.219766389,1.586337215,1.686876979,1.405240874,1.48769214
SYT7,3.793531782,3.845178897,3.966024329,4.001063595,3.484292836,3.494466814,3.028772459,3.293112942
LARS2,3.156982249,2.900745109,2.929147132,3.084419791,3.223600173,3.322629074,3.232798881,3.1958027
PIK3C2A,4.145302469,4.349818172,4.25052961,4.001189733,4.228441617,3.975602675,4.231493851,4.328757493
PLAUR,2.717675326,2.477257668,2.447441665,2.493324536,2.860480164,2.908832118,3.02887145,2.846374967
ANLN,5.654452727,5.715127353,5.666106097,5.795138333,6.253221591,6.311506748,6.365307599,6.276788823
WIZ,2.674467431,2.697778267,2.812759016,2.681829286,2.702593274,2.732525366,2.567272848,2.76327771
RABGAP1,4.948955871,4.763629343,4.994991476,4.832616636,4.475642652,4.508980017,4.477722654,4.608176447
DCN,0.729860745,0.988353124,0.475520739,0.873358865,0.531687373,0.578937747,0.353646238,0.576615977
QPCTL,3.235815885,3.215276325,3.266846496,3.03112696,3.51259352,3.505446369,3.361462386,3.40899032
PPP5C,4.796265489,4.848332494,4.915740778,4.795694229,4.879999764,5.00861686,4.771404952,4.842682219
CEP68,1.951293109,1.796107636,1.981743077,2.05719377,2.150936548,2.138768606,2.239126098,2.071597937
MAP4K3,3.912199551,4.246316871,4.28166858,3.997527267,3.924365971,4.019221529,4.031818626,4.059658115
ZBTB32,2.494930127,2.517379009,2.52369242,2.237444407,2.468012382,1.861760875,2.348640351,2.194578796
TYROBP,0,0,0,0,0,0,0,0
TMEM159,4.965128575,5.055503704,5.189310631,5.190516096,4.693877199,4.749003215,4.66638167,4.732052073
GABRA3,0.073756356,0.33802728,0.053094372,0.041961627,0.017261181,0.016169662,0.058142045,0.016162386
BRCA1,4.36436932,4.352264173,4.559479577,4.541967005,4.829895214,4.827509117,5.012452467,4.83032125
ERCC1,4.782209342,4.629304157,4.833972894,4.743827299,4.266456744,4.356897365,4.263830674,4.31526914
CD22,0.443462375,0.673002757,0.831784841,0.517155737,1.000980699,1.426001691,1.277544435,0.890947026
SEMA3B,2.728784724,2.932197268,2.928317257,2.445694926,5.125386605,4.71344838,4.942547347,4.822347758
MBTPS2,1.628321005,1.622297862,1.763951156,1.601729791,1.631094967,1.869555597,1.748701662,1.783247097
PRICKLE3,2.430849928,2.11335045,2.228892555,2.187938732,2.634398108,2.43719311,2.616411809,2.495559584
LTF,0.247125456,0.025861276,0.176820608,0.139401386,0.022707557,0,0.024888701,0
EXTL3,2.431294004,3.173277773,2.709473718,2.415891142,2.724899066,2.092620158,2.836150362,2.223209374
NR1H4,0,0.098285604,0,0,0,0,0.052447196,0
ELOVL5,4.311154315,4.293341053,4.433166446,4.412747659,5.686094274,5.877967507,5.802730896,5.868207697
ALOX5,0.216262389,0.262827605,0.352008174,0.294107242,0.190991524,0.324319831,0.360066435,0.093044527
KDM5D,0.440154909,0.54858064,0.169822406,0.284478598,0.69187001,0.247040363,0.570847598,0.164648566
CALCOCO1,4.597906548,4.798771164,4.637152304,4.521578456,3.372351778,3.248689663,3.642123916,3.249154042
UBR7,4.63777252,4.658822713,4.821878554,4.832358397,4.333280602,4.687491864,4.289716448,4.52717045
MAP4K5,4.562120286,4.640840693,4.850704427,4.695164248,5.101956767,5.059874388,5.056427459,5.011696894
EHD3,2.020473754,2.003746139,2.281526155,2.096673415,1.743863913,2.012121673,1.547622567,1.766289842
PSMC4,5.543325744,5.445806145,5.661666953,5.576110917,5.738689486,5.902758576,5.522871806,5.701246847
MAN2B2,2.767218322,2.561485001,2.788253464,2.722319562,2.231920802,2.263611368,2.091425654,2.222844738
SLC7A14,1.449693423,1.258440532,1.077454943,1.102241554,1.061257771,1.389087669,1.399942148,1.13269528
CLDN11,1.699751499,1.622302548,1.740780802,1.451530283,1.819831652,1.362486721,1.839052581,1.655663234
SLC25A39,7.24431626,7.248942738,7.343105749,7.277808118,7.416637102,7.499558914,7.205754158,7.341754528
MVP,4.269968201,4.049229963,4.394033895,4.637303035,3.218578153,3.481699348,3.399000148,2.895864853
NUB1,4.862575371,4.817188337,5.064986292,5.153035153,4.848497755,4.878896964,4.911921628,4.932150959
PGM3,4.988875519,4.546524095,5.245891118,4.916022745,4.730379106,4.760114471,4.852113729,4.777861531
RWDD2A,1.70017335,1.890555645,1.941786171,1.874218592,1.732438535,1.307731605,1.600759768,1.365177397
CLK1,5.57260777,5.552309435,5.56074552,5.428876017,5.136298042,4.9011179,5.365181597,5.349765106
POLR3B,2.766535799,2.928347581,3.067865841,2.926403696,2.924365971,3.245221823,2.873417535,2.938850337
ANGEL1,2.791920316,2.926384719,2.788499881,2.776426189,2.946515656,3.024950809,2.876298868,2.958129966
RNF14,4.716189784,4.710271952,4.703715353,4.881977789,4.325645455,4.506614636,4.384733681,4.46515823
DNASE1L1,3.980884444,4.06640784,4.197535181,4.09638837,3.69081934,3.9912724,3.746086992,3.795808499
DDX11,6.162421542,6.335706552,6.233661855,6.009898022,6.532895106,6.170778344,6.507900857,6.24573523
HEBP1,2.840886161,2.887051443,2.98886825,3.022073029,1.832971005,2.178711455,2.109768402,2.141609357
GPRC5A,3.311434815,3.529246252,3.545980721,3.586152233,1.259748536,1.671112175,1.041081739,1.082389222
MAMLD1,0.490074087,0.511116811,0.670862085,0.961007598,0.545435659,0.606585306,0.488662047,0.453218342
CD6,1.307137042,1.4801255,1.834917474,1.938571856,1.621196201,1.330799307,1.944940883,1.497591929
TACC3,4.59835925,4.831010756,4.828849878,4.689757619,5.487746798,5.504779271,5.364747506,5.417089625
UFL1,3.561998138,3.582327177,3.732453731,3.687810963,3.296731971,3.448386933,3.359529604,3.509062386
POLA2,3.980144149,3.826141679,4.212678276,3.984306799,4.563993968,4.323067374,4.566157574,4.487177608
ZC3H3,1.947737215,1.968581093,1.945551522,1.776259833,1.835192438,1.706000012,1.644387004,1.684033231
CAPN1,6.013698967,6.012025549,6.296406013,6.15709223,5.437627248,5.584989551,5.248849784,5.209546943
ACPP,1.120995502,1.305608708,1.288777872,1.01107336,0.78335188,0.979499325,0.90454113,0.721029609
MDH1,6.470571029,6.492141606,6.641283014,6.536595364,6.559135378,6.801288017,6.684285762,6.691771431
SLC30A9,4.941021776,4.813437468,4.969454445,5.084128062,4.615033678,4.93305325,4.702413749,4.787213034
MTMR11,3.90498498,4.064451772,3.996849684,3.788727467,3.98439795,3.655535016,3.873882084,3.528083671
COX15,4.640881173,4.538320874,4.638033279,4.683836787,4.406291756,4.58591797,4.334839971,4.583813899
CCDC88C,3.346513024,3.401564938,3.481944703,3.558720701,3.617709884,3.557838926,3.560066819,3.538202903
YAF2,3.991662424,4.107922163,3.999152168,3.920255184,4.216951458,4.187443136,4.068679408,4.168096429
ZMYND11,5.670625094,5.58165253,5.771793163,5.730968668,5.542326158,5.762906862,5.686256789,5.743498811
WAS,0.974948477,0.997926079,0.956871471,0.760117026,0.914911953,0.362197175,1.006441658,0.55758262
DPEP1,0,0.041628491,0,0.179195088,0.052655581,0.036264043,0,0.032477376
BID,4.739750912,4.59918685,4.948572816,4.585978041,5.123459278,5.441224504,5.094620343,5.053215624
MATR3,7.47161019,7.333083773,7.469918528,7.4907065,7.417835641,7.506113159,7.527594294,7.58653208
NPC1L1,0.03355508,0.037258085,0.029484973,0.013105607,0,0,0.045511469,0.020252417
XYLT2,3.581845319,3.58426503,3.747580749,3.550629826,3.905437551,4.054700901,3.818574509,3.909609916
RGPD5,3.999927863,3.711605032,4.01451598,3.849248703,4.331497424,4.098335333,3.164894058,3.649339539
STMN4,0.078628142,0.180107114,0.05699755,0.115465188,0,0.026198782,0.084706121,0.051150303
NUDCD3,4.896111971,4.921988471,4.95179292,5.103455676,4.718745198,4.785927131,4.620480844,4.73435737
ISL1,0.177970079,0.259171231,0.261318984,0.171794804,0.11592323,0.269345597,0.200847064,0.080644976
CHDH,2.78382959,2.691817763,2.772485345,2.820446538,2.868728244,2.948645697,2.653995516,2.791703651
IL20RA,0.811607484,0.931167149,0.557062027,0.851779019,1.14473165,0.753729462,0.729361341,0.905307764
CLCA1,0,0.022139521,0,0,0.020847646,0,0,0
CLCA4,0,0,0,0,0,0.020556249,0.025234089,0
GLT8D1,4.76817903,4.79388028,4.798403107,4.815831566,4.559314372,4.652170961,4.46553702,4.524546416
ATP2C1,4.420158982,4.767363476,4.633123108,4.855905006,4.506163949,4.741768977,4.865498215,4.521879923
IGF1,0.181243791,0.010592727,0.010444651,0,0,0,0,0
SLC38A5,0.160894379,0.125049831,0,0,0.257955606,0.230509231,0.159902975,0.137805147
RALBP1,5.395535849,5.438292852,5.548618491,5.548424294,5.390086391,5.515018536,5.454590477,5.491561322
RUFY3,3.325518819,3.461777369,3.55584069,3.523499229,3.891856595,3.728268837,4.007617123,3.747849246
CNTN1,0.145882189,0.343696617,0.620594855,0.212813347,0.724802172,0.16861123,0.379289359,0.039168862
SLC11A1,1.364729299,1.42234066,1.614064315,1.449397618,1.153967428,1.177382062,1.42087041,1.150104701
WWTR1,2.639630413,2.432259263,2.254905404,2.667281319,2.051302489,2.190497923,2.228778679,2.302868823
AGPS,0.008509779,0.165470785,0,0.101727923,0.017764307,0.033684328,0,0.096352812
ZNF806,0,0.050588065,0,0,0,0,0,0.036797997
CXorf56,4.362371695,4.332894076,4.495944543,4.420839427,4.093957302,4.349726189,4.059908989,4.251537324
ATP1A2,0.039544959,0.21849105,0.030502623,0,0.070266075,0.014359721,0.062653228,0.066233746
TTC27,3.487872183,3.504442428,3.339553597,3.421030703,3.773985779,4.024514721,3.705181712,3.865948499
ZNF582,0,0.024972362,0,0,0,0,0,0
VSIG2,0.103875461,0.272295573,0.111567949,0.217480141,0.385220071,0.448393541,0.247504666,0.133360456
PHLDB1,3.118884609,3.052092399,3.252583693,3.150852085,3.690651752,3.45572175,3.316984174,3.500011668
MARCO,0,0,0,0,0,0,0,0
CYP24A1,0.469174349,0.28447386,0.277584902,0.215881088,0.901302134,0.653399435,1.083104417,0.786566253
PRDM11,1.342139399,1.661083727,1.557513022,1.20929739,1.610378798,1.608397661,1.480864828,1.344624006
SYT13,0.045084349,0.051152113,0.056042139,0.088562672,0.098206763,0.027023934,0.067794954,0.088023516
SNAI2,0.06209131,0.133911992,0.09944859,0.103580221,0.064887403,0,0.037252461,0
CD74,1.838907407,1.741376377,1.463491677,1.869089652,1.350836665,0.950252647,1.039012021,0.767294609
HGF,0.028564202,0.032989608,0,0.012541228,0.06365673,0,0.190667953,0
ZRANB1,3.565365644,3.701604501,3.763592166,3.869891142,3.807406446,3.915769455,3.932363591,3.924888495
NCDN,3.303514829,3.451072606,3.55424502,3.394666415,3.010151431,2.985698969,2.847531963,2.720521448
ADGRA2,0.115437354,0.233900328,0.186842808,0.268767331,0.244941844,0.209203797,0.341265073,0.202001388
CCT8L1P,0,0,0.074500778,0.039433081,0,0,0,0.031430204
ZFP64,2.877720696,2.808104928,3.118952697,3.158446906,3.005281405,3.175585278,3.028196054,3.124116348
MNAT1,5.073434664,4.880710011,4.981259017,4.854983046,5.05767554,5.123715852,5.152929727,5.194536248
SAMD4A,2.600093688,2.538287346,2.516264823,2.33020844,2.536296645,2.537507299,2.643936978,2.713629836
RUNX3,0.062633059,0.172176413,0.08788873,0.189732223,0.149051207,0.044423358,0.149462291,0.14483735
MRE11A,4.040138456,4.013676638,4.113567157,4.140050582,4.092511915,4.160113447,4.2282338,4.289819714
PLEKHB1,1.892188937,1.841643092,2.094391481,2.126189863,1.286514515,1.203940329,1.224188489,1.335266001
SERPINB1,4.485143413,4.394109373,4.337703957,4.491333633,3.79316759,3.808034889,3.934252282,4.018643075
CYP3A43,0.824905498,0.840274689,0.595275446,0.717367372,0.816598068,0.414727647,0.58183327,0.633033106
SLC7A9,0.211374847,0.33002941,0.416687359,0.2234312,0.179804018,0.107847996,0.189681626,0.164236637
SPAST,3.387508678,3.348097833,3.472097801,3.521188968,3.173624774,3.398351739,3.41869595,3.387176401
NRXN3,0.338281778,0.258632286,0.726766708,0.20477301,0.570493048,0.888808309,0.937088225,0.531467801
OSBPL5,2.829713603,3.078843776,2.963316899,2.816263824,2.70177304,2.608404758,2.692828883,2.390477845
AQR,3.552131108,3.510582213,3.742965532,3.71235366,3.574489082,3.64820081,3.82767678,3.980802208
CPS1,2.837894815,3.068904649,2.886251628,2.828595026,2.693805848,2.772438893,2.827382086,2.617545338
C8B,0,0,0,0,0,0,0.14219906,0
FHL1,0.624088726,0.434603143,0.439492292,0.877674371,1.455044408,1.359583015,1.200272067,1.372840689
RTFDC1,6.487290178,6.467669125,6.565603268,6.643192397,6.311252424,6.453099394,6.165011481,6.242692052
GABRA1,0.032000239,0.148110216,0.032510242,0.149146183,0.016856842,0,0.229797083,0
NLRP2,1.464866885,1.884679968,1.568012642,1.340180538,1.244692252,0.932955395,1.302634903,1.032453537
SLC45A4,2.47291142,2.183203823,2.442959415,2.295543778,2.293906024,2.333558264,2.27890956,2.634976542
RNF10,5.612243378,5.507426785,5.98194396,5.615992977,5.542932801,5.662288116,5.540740255,5.5274989
ZNF839,3.211741147,3.208815319,3.201019017,3.159569449,3.079814993,3.257123796,3.125009614,3.035425086
ZDHHC6,4.912218716,4.745882689,4.695988247,4.742820058,4.707894694,4.779070571,4.779060062,4.638369299
GRAMD1B,0.158289195,0.114929067,0.211045846,0.144346628,0.243093838,0.237902632,0.136034375,0.178432926
RNH1,5.410436087,5.305095011,5.509480498,5.486981395,5.161948129,5.408691484,4.844174717,5.008625824
NDUFS1,5.830387173,5.674599061,5.976400298,5.97522663,5.90550735,6.09100582,5.761777259,5.973071656
RB1CC1,3.437255708,3.424002984,3.467788117,3.576123014,3.312341344,3.483132149,3.657159789,3.647774993
ERP44,2.721825413,2.816972363,2.763502935,2.880683566,2.835323837,2.917704801,2.86268149,2.99796617
ALAS1,3.679817862,3.811892269,3.918691534,3.890592609,3.822821907,3.938633954,3.558402345,3.847606124
BIRC3,2.725965776,2.759886586,2.682110302,2.755141822,4.017636903,4.05635809,4.209944578,4.128689329
AKAP11,3.02563304,2.941906334,2.990025429,3.070305168,2.754778494,2.802972786,2.944843457,2.835503732
GLRX2,5.317235319,5.13648262,5.300914427,5.267344774,5.479091486,5.588138942,5.618091794,5.63028897
SNAPC1,2.347968902,2.329140822,2.38848714,2.459583749,2.737195686,2.849106553,2.940704254,3.095642603
DERA,3.508530069,3.631290575,3.59187087,3.61702807,3.865117095,4.061948965,3.881106617,3.964537257
STRAP,5.378528963,5.36665793,5.521748039,5.487267665,5.857284353,5.988159768,5.763204398,5.91868915
ABCC2,1.112593386,0.868776042,1.447304119,1.174419203,1.297526001,1.006082546,1.123341736,1.159022015
DEF6,1.851395257,1.893703912,1.959970413,1.701367184,2.233937131,2.293803051,2.198006887,2.277333156
PLEKHO1,2.02225772,2.099443338,2.410837658,1.911511354,3.138103429,3.180281556,3.17997595,2.943838831
GCLM,3.255993129,3.197794638,3.001373513,3.237606546,4.117528824,4.215833884,4.164874755,4.387851904
UBR2,3.546968521,3.523461591,3.584673933,3.653690628,3.185601763,3.341450684,3.366194902,3.392567468
EHD2,1.302202051,2.018748104,1.651228536,0.73955435,1.380602016,1.617660522,2.335506123,1.5431989
DEPDC1,3.843702511,3.737026907,4.043729452,3.882447416,4.744946827,4.923952567,5.204293338,5.226631832
CCDC28A,2.609291637,2.717080854,2.962443524,2.759417924,2.387271542,2.590779247,2.676820275,2.643620723
RRAGD,1.877767804,2.034476335,1.928097393,1.741505817,2.194635525,2.194109121,1.871177332,1.976319639
HSF2,2.42495164,2.227614788,2.595608684,2.819766267,2.823237806,2.851531184,3.03589307,3.200440008
PHF20,4.662695431,4.805070565,4.840765337,4.87463469,4.400558422,4.182525456,4.409519924,4.277731882
HSD17B6,1.389385087,1.037283813,1.729104612,1.380518902,1.296962446,1.711212948,1.508682179,1.41732056
NR1H3,3.684695329,3.69777382,3.937513889,3.617345506,3.003472712,3.409058229,3.104512792,3.16939752
TYMP,3.339633404,3.341743855,3.354206707,3.20766956,2.856927941,2.699762602,2.716385164,2.539895793
NCAPH2,4.445428759,4.644427384,4.623790793,4.325400807,4.725337625,4.77748284,4.531587322,4.619195827
TOMM34,3.665688375,3.784681953,4.01276531,3.857961096,3.900258212,4.154729014,3.867767999,3.97982415
SEC63,3.473085521,3.544893359,3.597042446,3.317513915,3.563719476,3.650488859,3.74834315,3.394349504
KPNA6,3.947264054,3.780268099,4.055334502,3.90681365,3.955991581,4.008486889,3.801044809,4.118833126
VIM,2.39299327,2.194704857,2.307204089,1.96237874,1.895407329,1.813438494,1.918897575,1.444714767
RTEL1-TNFRSF6B,1.964690654,2.126186558,1.89249206,1.785818351,1.774940939,1.561990808,1.77470906,1.815735264
FAS,1.498000608,1.155360663,1.167942339,1.200171608,1.427826046,1.747662377,1.611370707,1.559883331
RNASET2,4.327859788,4.259927766,4.574688884,4.439490164,4.19100195,4.422495407,4.001514035,4.163265242
CD44,2.36044856,2.53442771,2.920575332,3.122947649,3.090604493,3.309122333,3.195820019,3.439176298
KCNG1,2.229797083,2.413653652,2.721941313,2.652959094,2.897188139,2.945838022,2.782265966,2.817637582
AGPAT4,0.218922486,0.254529949,0.382627416,0.17369928,0.568161528,0.432445289,0.239228159,0.111431338
SLAMF7,0.054617488,0.200716517,0.08963116,0.117097364,0.056727791,0.107687869,0.117372428,0.080216943
