,IRJ43,IRJ44,IRJ45,IRJ49,IRJ50,IRJ51
SYVN1,4.523835177,4.582898798,4.665368979,4.368989685,4.202495578,4.226404816
HBZ,0.253255038,0.171765801,0,0.150459075,0,0.179762182
INTS8,5.157497357,5.233616785,5.211944587,5.164898497,5.267721717,4.988788087
TAZ,3.962915009,4.123569889,4.055857386,4.532804515,4.266699617,4.433419565
SAP30BP,6.48517788,6.516309913,6.42303353,6.501592848,6.455763383,6.592633313
SUCNR1,0,0,0,0,0,0
GOT2,5.760405924,5.726056908,5.735451526,5.762734189,5.810196832,5.786021619
NR1I2,0,0.076689615,0.049405342,0.033868578,0.039041463,0.040787529
OR4C3,0,0,0,0,0,0
ENAH,4.502919275,4.456724315,4.395589691,4.555691592,4.631907508,4.548018648
ORMDL3,5.241401272,5.285595606,5.248263241,4.86274742,4.608096229,4.627443394
C18orf42,0,0,0,0,0,0
ZDHHC5,5.025487359,4.808497876,5.104366483,4.981789262,4.791125361,4.92071267
CA3,0,0.063252324,0.106005758,0.108262857,0.195957132,0.066313597
RTBDN,0.552406422,0.795802464,0.461319799,0.522142246,0,0.63920573
YTHDC1,6.124194697,5.888550214,5.842385489,5.808541602,5.875516793,5.836399343
MAP10,1.785356835,1.859942493,1.821668837,1.551031367,1.725015641,1.800229545
SH3PXD2B,2.27194662,1.905374641,2.049488399,2.171754526,2.096192834,2.024640653
UBE2I,7.161812788,7.228579866,7.259169201,7.41001779,7.375577034,7.375454863
TNFAIP2,2.719523431,2.555800618,3.010551978,2.383751664,2.455124067,2.359743232
GOLGA6L9,1.145626579,1.126136679,1.248653411,1.08730632,1.118192053,1.022309177
VAMP2,4.353532611,4.365518164,4.320163308,4.382290106,4.239023983,4.224171083
FBXO25,5.024583116,4.802874039,4.95150408,4.903351682,4.94193705,4.770112711
AGBL2,2.066990867,2.028652364,2.238550299,2.145592509,1.872635826,2.292239436
DLGAP2,0.059886844,0.059201084,0.051043146,0.051591968,0.008150565,0.041675367
GPAA1,6.727955385,6.707726521,6.7228399,6.864867042,6.833436474,6.895913121
TCF25,7.994359509,8.004456265,7.957630427,7.63179049,7.783349573,7.708724418
SCUBE1,0.036568961,0.041057907,0.247859912,0.017991411,0.039072804,0.021691054
ATP8B1,4.194822469,4.095140408,4.246791216,4.119873611,4.087189801,4.26034439
GPR89C,3.733692142,3.751257974,3.871165093,3.884954713,3.742469234,3.917149107
OR2V1,0,0,0,0,0,0
SH3BP5L,4.105831863,4.214666853,4.176693118,4.110805948,4.081627399,4.120490685
KCNH6,0.07570147,0.10293962,0.029937017,0,0.028566312,0
POMT1,5.297891506,5.432749232,5.398183506,5.26403294,5.11028473,5.249548216
FNBP1L,4.140109706,4.262027095,4.079842097,3.726129954,3.834755133,3.900797211
OR2Z1,0,0,0,0,0,0
SLAMF1,0,0.057535354,0,0,0,0
AGAP10,1.7194784,1.661284268,1.719143836,1.599286765,1.613474821,1.597197539
MMP17,4.84970173,4.951122747,4.887173695,5.039463078,4.906687024,5.072995581
ANKRD33,0,0,0,0,0,0
VIPR1,2.504977438,2.570940799,2.604791431,2.386013271,2.06639729,2.316820047
TSC22D4,6.148445109,6.230049425,6.126823261,5.909289722,5.856074995,5.96779411
PDS5B,4.732519436,4.74315371,4.724631274,4.358367961,4.500995148,4.674093779
PRR20D,0.018384268,0,0,0,0,0
YY1AP1,5.509915674,5.646019044,5.735357384,5.966966169,5.721705458,5.751965416
WDR83,3.660420325,3.826532524,3.692194739,3.682089601,3.912463329,4.151407218
CCIN,0,0,0,0,0,0.05926952
PEBP4,0.106995343,0.48004385,0.229685221,0.338669595,0.318433906,0.27850696
CAPNS1,9.566383969,9.672180706,9.748186492,9.555220761,9.496171522,9.390147981
LEP,0.023418788,0,0,0,0,0.032288993
UCK2,4.47319919,4.545464549,4.644128219,5.23321048,5.178520626,5.190633049
RTCB,6.00153105,6.042455803,6.031792977,5.811022671,5.9093654,5.810953334
TIMMDC1,6.151874404,6.067342881,6.144675336,5.906672399,6.11496814,6.035449397
UGT2B10,0,0.111543423,0,0,0,0.238300476
TMEM150B,0,0,0,0,0,0
OR9A2,0,0,0,0,0,0
PIGV,4.14362684,4.348512548,4.224835505,4.561744369,4.433435503,4.286811855
TMEM183A,6.152888094,6.083238733,6.164056039,6.079386496,6.03316932,6.096154575
HGF,0,0,0.007334236,0,0,0
BIRC8,0,0,0,0,0,0
HEPHL1,0.193169506,0.233049215,0.178766638,0.144725394,0.219288339,0.17297721
ZBTB38,3.597254196,3.501854213,3.541406146,3.745523685,3.594100081,3.595927613
TGFB1,4.948125989,4.9737637,4.901387404,5.060321563,4.970533782,4.961146898
AAMDC,5.122864987,5.028375641,5.045608682,5.134822055,5.269651335,5.326767841
C16orf11,0.073608083,0.048919112,0,0,0.03982478,0.051298912
HOXA5,2.152158837,2.070954033,2.16850262,2.166629129,2.286259581,2.205061045
AP000695.1,0.087240397,0,0.253562495,0.146817419,0.137494801,0.147653268
ZRSR1,1.169987404,1.259810439,1.134646003,0.891970417,0.882805661,1.002292866
C10orf11,0.815426279,0.678758818,0.674614321,1.214219173,1.20965034,0.609211277
HTR1A,0,0,0,0,0,0
CGB7,0.257156722,0.064961528,0.229445673,0.290158217,0.22245179,0.101391956
KREMEN1,2.490562626,2.497819181,2.58132773,2.525619631,2.408174805,2.52439416
PSMD10,6.116063103,6.038441934,6.012829338,5.990509172,6.159547245,6.090841792
TRMT10C,4.472757264,4.606001753,4.583106897,4.523157802,4.634560105,4.541105703
RMDN2,1.265396962,1.696922307,1.565328893,1.512747851,1.365940566,1.386816194
TM9SF2,5.820837761,5.827536349,5.76738497,5.43681855,5.539442936,5.562379916
TNFAIP8L3,0.922605589,0.743603305,0.992374043,0.887602715,0.77519586,0.474316194
MTMR10,2.858514219,2.662307215,2.716165562,2.893778704,2.410982609,2.674773945
ENGASE,2.936256947,2.930368543,3.086515954,2.908077901,2.818102825,2.947679338
CAPRIN1,6.933152851,7.045969665,6.940724148,6.845095923,6.85192096,6.794553706
ZNRF1,6.713235345,6.827627569,6.780344057,7.411999127,7.320986636,7.508681256
NPIPB15,1.372197189,1.415369385,1.561412158,1.205940288,1.208788278,1.484226404
HAL,0.11235195,0,0.215210388,0.287369404,0.021725292,0.122457994
PGLS,6.466328741,6.50550291,6.503255155,6.523948574,6.323257286,6.518854714
SCRG1,0.044326632,0,0.039810579,0,0.019128028,0.02469013
VTI1B,7.629240816,7.66762041,7.685119804,7.632841132,7.642792655,7.731277254
FGA,0,0,0,0,0.039208276,0
SARS,7.487218649,7.499892749,7.510364022,7.908590742,7.929038105,7.953568833
AC106873.4,0,0,0,0,0,0
UBE2U,0,0,0,0,0,0
ZAP70,0.083908344,0.059806517,0.101934139,0,0.089554255,0.12285618
DNAJC10,3.910855264,3.943000317,3.861362216,3.915472151,4.090076669,3.982391514
FAM120C,3.422096262,3.237366778,3.313187089,3.469019806,3.481396445,3.331215519
RP11-147C23.1,0.192673639,0,0.056636158,0,0,0.135932791
AC091801.1,0.121380582,0.122629285,1.424282127,0,0,0
PTPN11,5.370329451,5.185669336,5.325800293,5.612304168,5.441013876,5.589806377
MECR,3.908389724,3.812722673,3.857955675,3.955231896,4.205205096,4.291667435
THAP2,2.435878264,2.604455787,2.559509213,2.267999134,2.402943568,2.593727725
PARP12,2.890589588,3.337593855,3.268395456,2.817472322,2.885667558,2.544851432
TTLL10,0.106816056,0,0.138177551,0.353589331,0.118180676,0.200336769
MAGEA6,0,0,0,0,0,0
COPS2,5.415694705,5.510318887,5.323201913,5.049482679,5.255913495,5.035648644
MT-ND2,11.19934589,11.44555714,11.43831986,11.52612555,11.41614686,11.59495889
ZNF697,1.316262567,1.082733831,1.286107585,0.942737904,1.04974585,0.857869982
PARM1,1.352888134,1.006937925,1.118509556,1.072781947,1.004767142,0.857293545
FAM81B,0,0,0.116939042,0,0.058744686,0
RNF126,4.898504559,4.941388953,5.021228449,5.308096583,5.103578411,5.153342721
COX7B,5.000227219,5.126850298,5.038130193,5.115150327,5.371873999,5.167160631
KLK8,0,0,0.162969238,0.885756808,0.991780598,2.353168038
PLEKHA8,3.012617006,2.849617803,2.928157696,2.44126922,2.732828229,2.639847896
ARHGEF15,0.019372173,0,0,0,0,0
AC022210.1,0,0,0,0,0,0
SETD6,3.573609868,3.456792621,3.487370946,3.415135479,3.637062546,3.507052438
OTUD7B,4.219330081,4.078753896,4.221247491,4.237844843,3.918007224,4.002223456
FUT9,1.783147182,1.709294233,1.805528992,1.505589712,1.603543211,1.618316427
RNF32,4.656889059,4.721056163,4.618181916,4.699846162,4.929270584,4.51326276
SALL4,3.6770481,3.718296296,4.058460523,2.862245966,2.619922382,3.094450612
ZNF576,3.710363955,3.769576046,3.635003144,3.995264993,3.944493197,4.003681223
ACRV1,0.209322167,0.514095937,0.545986662,0.386591007,0.985093425,0.579957372
C17orf58,5.122186562,5.066034254,5.034474304,5.226593971,5.050596482,5.240888568
CDC42EP3,0.976554209,1.250895558,1.074259929,0.871582065,0.511604529,0.765057276
BCL2L15,0.734577058,0.109703094,0.225193936,1.367017969,0.534862287,0.320491504
SLC39A8,3.276252629,3.162073576,3.160417156,4.440128444,4.537977993,4.477973742
WISP3,0.086108177,3.01E-10,0.018438275,0.074786629,2.47E-11,0.088643503
PCGF2,5.310861695,5.465415514,5.333104708,5.291332807,5.078851034,5.121874214
BMP5,0.097882686,0.16932292,0.185920789,0.303371287,0.275382473,0.384323451
VWA3A,0.06944386,0.046135005,0.019801583,0.040253806,0.299942204,0.151844814
ZNF792,2.183369681,2.053605836,2.149727413,1.977730835,1.808143597,1.710499255
ACSM3,1.050928907,0.78442184,1.213130419,0.548299016,0.846202474,1.09284212
SUMF2,7.081831904,7.055858499,7.108976782,7.199305789,7.134706128,7.121773866
AK4,3.363370045,3.152745864,3.125174957,3.543510544,3.48745651,3.314905204
PIRT,0,0.027481311,0.011751736,0,0,0
SLC44A1,5.903471541,5.91549942,5.919315411,5.566287445,5.581427883,5.541859799
C17orf62,6.607071457,6.94565712,6.734771207,6.714585404,6.767471831,6.727194276
TMC4,5.811870218,6.018656193,5.878506651,5.521315298,5.41110798,5.580405074
PCDHB1,0,0.042331217,0.036084895,0,0.133111539,0.087465285
CCL21,0,0,0,0.206223742,0,0
ITGA6,2.501883224,2.12793828,2.261701959,2.859382003,2.903021428,2.753675142
SNX25,1.901042233,1.841537317,2.09351701,1.44062337,1.542487458,1.629182359
OR56B4,0,0,0,0,0,0.106953968
METTL14,3.687520036,3.78482084,3.675858738,3.527250605,3.597365337,3.495475759
ZNF135,0,0,0,0,0,0
FUT4,1.635453129,1.468764263,1.532195693,2.048167502,2.042513454,2.127084428
BLNK,3.07790715,3.16286441,3.003134295,2.35398355,2.195787099,2.096405695
CD1D,0,0,0.02063099,0,0,0
CALML5,5.728713085,5.696341631,5.798644881,5.897661033,5.904913068,5.870391275
MT-ATP6,13.04874401,13.30546246,13.27330553,13.51540788,13.28206558,13.53182881
CRABP1,4.031648895,4.103287472,4.025147555,4.685645798,4.459319733,4.625366648
CETP,0,0,0,0,0,0
HECA,3.033251287,3.014398547,3.002578681,3.041001001,3.001672109,3.018157909
RNF44,4.827921525,4.935917499,4.985907719,4.92532301,4.8907617,4.856537074
CASP12,0,0,0,0,0,0
CHD9,2.923483445,2.947640072,2.814084996,2.719124055,3.013006872,2.744380588
MPST,5.618609276,5.625808234,5.726078848,6.124189815,5.989824247,6.148029161
SPINK1,3.011246405,3.180466869,3.191792255,2.504623485,2.883202875,2.367146778
FAM230A,0.127190375,0.164924235,0.29926519,0.127379423,0.135387777,0.222523278
KAT8,4.857163474,4.859202351,4.849418202,4.861876195,4.876387368,4.80505459
CCNA1,0.366659084,0.169046156,0.444211113,0.634792645,0.304982552,0.27164422
SPDYE1,0.887922403,0.746053327,0.681651946,0.713096603,0.550271689,0.586196685
RREB1,3.840518279,4.449035273,4.228328994,3.510321156,4.00591202,3.802899907
SUV39H2,4.036526933,3.973850565,4.016446711,4.363906971,4.576882905,4.284425686
TGIF2,4.284686094,4.499371433,4.358144396,4.617655655,4.561903997,4.972542397
FOXL1,0,0,0.014187014,0,0.196661519,0
CXCL9,0.029641395,0,0.016687282,0,0,0
OR51E2,0,0,0,0,0,0
FAM110B,2.732714986,2.92290792,2.914466029,1.96662601,1.93332253,1.997641563
RAB5B,6.832811889,6.838789662,6.884480208,6.623137269,6.485115018,6.536889472
IL4,0,0,0,0,0,0
COX7A2,9.124750258,9.146459802,9.18630219,9.303721413,9.420545941,9.288159314
LRRTM3,0.566912357,0.263405839,0.497489056,0.177101293,0.266867237,0.254241729
C12orf77,0,0,0,0,0,0
SPTLC2,4.622956872,4.535723498,4.51904894,4.383690773,4.553188708,4.464227663
ROCK1,4.12735363,4.066920709,4.063580763,3.694913143,3.674120075,3.631591203
CLN5,2.549229751,2.517208916,2.546948119,2.370194027,2.370028289,2.38498039
FBXO15,2.146623898,2.184184818,1.838370832,1.618050011,1.765494826,1.981652939
ITGB1BP1,6.141252701,6.059302022,6.029116654,6.161258465,6.412317197,6.060687206
C16orf72,3.974887107,3.941309955,3.837783591,3.844679871,3.779423017,3.827840542
PLCH2,1.467460174,1.371367381,1.405169271,1.211147961,1.674750307,0.976667686
MTRF1,2.026810309,1.842018715,1.965882778,2.164693285,2.310813029,2.15106002
43160,1.020850831,1.008748836,1.041922582,0.993613736,0.938797671,1.02008249
SRGN,0,0,0,0,0,0
BTBD9,3.192707063,2.942597422,2.840874824,2.55268195,2.651141444,2.704949526
GABRB2,0,0.028341381,0.006072428,0,0.011564889,0
FAM170A,0.073499974,0.096093817,0.094560659,0,0,0
C19orf38,1.352872451,1.662042829,1.031500286,1.20438469,1.302948633,1.198588555
MESP2,0.219051216,0.14634261,0.125261559,0.267425354,0.230945944,0.282462749
NAP1L2,2.265350338,2.239967346,2.162228002,1.956304243,2.186464129,2.216187389
NACC1,6.579566939,6.516307746,6.614174124,6.796065707,6.593434099,6.636436848
TMEM41A,4.21942685,4.163984987,4.316160576,4.117685612,3.955451693,4.00457064
TAP2,2.396855604,2.434814748,2.575752539,2.585698047,2.609100211,2.625570882
KRT18,13.04882201,13.105089,0,12.91712124,12.89143067,12.94488437
MARK1,1.600293656,1.903170367,1.67215038,1.650505014,1.437017427,1.322789363
NIM1,0.133018692,0.135801782,0.134135888,0.167074041,0.146393198,0.048974413
MTHFD2,6.860915494,6.853324965,6.837442991,7.855276307,7.968613279,7.940628389
USE1,4.186178501,4.301076287,4.083302105,4.344693246,4.532105755,4.432088371
HAS1,0,0,0.066295752,0.045476264,0,0
NPAS2,3.618775413,3.603763198,3.735700641,3.764953341,3.538352204,3.409419854
HUS1,3.740481314,3.21443569,3.758415904,3.329454485,3.619941266,3.208213478
DMBX1,0.394646547,0.208558446,0.423854043,0.570010107,0.44093377,0.575024452
CLCA1,0,0,0,0,0,0.035592677
RP11-122A3.2,2.744373944,2.919288949,2.725662556,3.192370193,3.445792042,3.401847135
AC020952.1,0,0,0,0,0,0
GPR135,1.107577949,0.829249076,0.88184954,0.825199781,0.945783865,0.819923484
KCNMB3,2.368667859,2.444761784,2.352626093,2.560026676,2.553396882,2.41417521
ECI2,3.901262657,3.994741344,3.835181342,4.049244083,4.128546767,4.078075542
ASIC3,2.146908838,1.333587524,1.791225095,1.29317017,1.295312662,2.082726102
SLC2A6,3.151906048,2.941601231,3.217023421,2.427575447,2.429237555,2.244786049
CASQ2,0.483537499,0.189582339,0.223091719,0.257432752,0.213566394,0.270641563
CENPE,1.766236406,2.013194339,1.937168957,2.089771313,2.22981837,1.868584431
SLC17A4,0,0,0,0,0,0.07026669
ROS1,0.010470181,0,0,0.023879173,0,0
WIPI1,5.045596475,5.068377024,5.177567813,4.592726093,4.767734791,4.684145295
GPR158,1.121621659,1.04772506,0.97739839,0.953670802,1.064166048,1.001184547
N4BP3,5.304038877,5.216184244,5.319026706,4.230787077,4.164097677,4.224525172
LYN,5.017841902,4.94163423,4.946542058,4.499229486,4.46634363,4.45442122
NCOA6,3.607769101,3.628817229,3.644093351,3.710800313,3.590634577,3.74290922
DCN,0.993624886,0.939013788,0.800529188,0.479236436,0.196170619,0.723021955
FCHSD1,4.23209045,4.008387317,4.01303364,3.929563005,4.068544202,3.921830713
LRRC4B,0.156618875,0.171110284,0.188085756,0.232870416,0.323763568,0.244921905
SPATA31A2,0.004711034,0,0,0,0,0
TBC1D3,1.509965727,1.519499397,1.648706839,1.542574645,1.408810523,1.34290593
UAP1L1,4.180843472,4.297288197,4.269832852,4.035812877,3.935769952,4.128447723
BIN1,1.156131208,1.518745103,1.381794431,0.974222155,1.101074022,1.753135019
SELV,0.049803533,0,0,0,0,0
RNF175,0.053303413,0,0,0,0.056930455,0.073209623
PTH,0,0,0,0,0,0
TCTEX1D4,0.730017404,0.698739501,0.510744675,0.282563763,0,0.096165653
RDX,8.707679799,8.642937967,8.539344715,8.047088316,8.090463358,8.055620135
TMED4,5.983850935,5.970370948,5.985013988,6.012506484,5.991055197,6.005721643
PSMB9,1.306497533,1.726052547,1.467550565,0.793551566,1.362552314,1.072854413
ELTD1,0,0,0,0,0,0
RP13-996F3.5,0.689711415,0.656836631,0.665160652,0.632268617,0.798553453,0.619611417
AC090427.1,0,0,0,0,0,0
MTRNR2L5,0,0,0,0,0,0
SPSB4,1.090242597,1.018732046,1.165926937,1.620192222,1.403073071,1.416447004
DGCR2,5.279094653,5.311588566,5.344871386,5.284050055,5.23464698,5.283952273
UBQLN1,6.832404206,6.998549161,6.837956899,6.874900063,6.857819359,6.616727078
WFDC9,0,0,0,0,0,0
IGLON5,0,0.081019916,0.017613711,0.03577932,0.066092967,0.125570453
PRND,0.019966855,0,0,0,0,0
CCDC175,0.258749601,0.396589128,0.301495421,0.169964695,0.218335672,0.240159643
LBH,0.249890287,0.071537911,0.143085684,0.062393401,0,0.606302654
TFE3,4.784984671,4.901013592,4.838605182,4.807506891,4.808808165,4.780746122
CPNE7,0.441674217,0.557775534,1.105234758,1.224399085,1.536359587,1.721014989
ARF6,6.458966403,6.451389158,6.464204113,6.635383545,6.674972745,6.619047769
PODN,0,0.04094185,0,0,0,0
CXorf40B,5.914640794,5.864019635,5.966140135,6.160221535,6.011597965,6.126055227
SDK1,2.656815677,2.678080674,2.665261156,2.658627657,2.585858817,2.632912128
SH2D6,0.272837839,0.160368704,0.244788524,0.184329564,0.045169124,0.114051293
HSPA2,3.839305604,3.929681973,3.849566103,3.941543701,3.941153527,3.986625085
TRAPPC9,3.717916673,3.656038873,3.719337862,3.706722419,3.554669437,3.581747811
USP30,3.500455403,3.553583353,3.338991926,3.206320296,3.451671668,3.105818538
AQP5,0.117166052,0.078259182,0.06683292,0,0.063829822,0
JAKMIP1,0.331389066,0.267802851,0.343390503,0.514678831,0.535857887,0.567577251
CHTF8,7.209225293,7.235914298,7.312897914,7.435470887,7.337247792,7.369888677
SMYD5,4.273731223,4.263649178,4.279348357,4.537036114,4.383905799,4.491029126
METAP1,5.085004677,5.089461449,5.222896217,5.199147279,5.177231336,5.128582584
KDM3A,4.102769251,4.23717998,4.072133955,3.883074941,4.016717652,3.872962048
C5AR2,1.812262313,1.861558954,1.954824925,3.688922933,3.826586165,3.827818694
AC016251.1,0,0,0,0,0,0
RP11-65D24.2,0,0,0,0,0,0
RXRG,0.040890157,0,0,0,0.043685174,0
GABRR2,0.151551191,0.068525573,0.086887707,0,0.16149984,0
PHGR1,0,0,0,0,0,0
HOXA6,1.006161771,0.773008762,1.091181436,1.158661416,1.167568378,1.31490465
MAMDC2,0.022082479,0.02902969,0.084759211,0.05010717,0.04682518,0.060274609
PCDHB6,0.748959358,0.571952098,0.658236429,0.990529286,0.96955576,0.87202802
SOSTDC1,0.044934047,0.36941898,0.098853945,0,0.094457878,0.177934643
C1QL3,0.126979466,0.165097603,0.124641016,0.109768379,0.135390374,0.045179373
KATNBL1,5.610072404,5.597749024,5.439622338,5.494435087,5.642040464,5.528886593
UBXN6,6.353313727,6.357738832,6.499495062,6.126350426,5.963483744,6.286852721
RBBP8,4.359282,4.595202393,4.361202988,4.993095463,5.150781849,5.106137002
RP11-332O19.5,1.622026961,1.619104886,1.53234135,1.445156252,1.648265991,1.683586332
PLA2R1,0.912010008,0.815141553,0.951984899,0.54763085,0.702080747,0.456607412
OR5W2,0,0,0,0,0,0
WASL,5.090887621,5.134922345,5.035477845,4.788132428,4.855103074,4.901872798
MYH6,0,0,0,0,0,0.009214304
LSG1,5.086225637,4.817402829,5.008177814,4.81852128,4.880842008,4.751528552
CSF3R,0.12192586,0.07887639,0.140928853,0,0.088095921,0
DCAF7,7.073910777,7.091994364,6.972879111,6.881662845,6.833055777,6.879406597
MAPK8,4.344293551,4.237821383,4.286891163,4.364740455,4.398474493,4.246713876
CNTNAP4,0.053844546,0,0.02408426,0,0.019424205,0
LAMP2,6.819031111,6.924509863,6.924359818,6.731308401,6.768077803,6.800282762
KIAA1324L,3.591395545,3.90395646,3.878860443,4.155137575,3.820083034,3.974281761
PQBP1,6.825973262,7.04272847,6.958141385,7.17224269,7.080527058,7.037040641
RASD2,0.06931425,0.030857753,0.126901687,0.079138453,0.09785053,0.064027231
HPSE,2.390906843,2.168656443,2.15586295,2.535413879,2.295127439,2.505716334
KCNN3,0,0,0.009910058,0,0,0
CACNA1S,0.013044918,0,0,0.014935275,0.013945851,0
GALNT5,0,0,0.021228723,0.014499071,0,0.034760449
ZNF766,3.392890854,3.711689826,3.291968078,3.22863836,3.596184494,3.261203131
FAM53A,2.316933232,2.018682002,2.50517838,2.363311526,2.249890066,2.538877412
ATP1A1,8.094591273,8.130600178,8.221816898,8.366890097,8.184406282,8.247666971
C16orf80,4.61692928,4.536672368,4.693739345,4.88099895,5.06668541,5.057439881
UGT2B4,0,0,0.105343307,0,0,0
WDR62,3.128248623,3.020417071,3.006840416,4.154185194,4.115225654,4.18661314
PRMT10,2.95738564,3.062738994,3.121000265,2.963890358,3.017828512,2.958839488
AADAC,0,0,0.080541156,0.059325804,0.160343011,0
POLA2,4.432511891,4.91719324,4.740575799,5.604336196,5.617708376,5.570842027
RBM25,5.601736327,5.64034778,5.628911452,5.573519632,5.617936642,5.514289514
ZNF34,3.111431589,2.831193857,2.707057337,2.73333988,2.586103208,2.681434437
MYH3,0.160376898,0.237304038,0.162385143,0.208438136,0.20759754,0.170023563
PARP15,0.017814552,0.017607948,0.03791142,0.066878905,0.0378373,0.048748675
MAML3,2.267365257,1.913452858,2.030403907,2.022336195,1.823616566,1.840450986
PGA3,0.072014564,0.063453155,0,0,0,0
TOPAZ1,0,0,0,0,0,0
FBN2,1.037167239,1.111110794,1.184846874,0.610668993,0.756779148,0.596157456
PAK7,0,0,0.009865626,0,0.018766773,0
CCDC61,2.53423978,2.354205527,2.313601887,2.374886334,2.955891206,2.590692236
PROX1,0,0,0,0,0,0
MYO7A,0.222758067,0.249184589,0.354065425,0.286831767,0.46738941,0.318932076
SGPL1,5.604970372,5.455478366,5.668329665,5.285261162,5.490807088,5.231251877
SNX16,3.926891315,3.974292307,3.790718369,4.115305633,4.38331998,4.150417553
DGKE,2.788574568,3.037437133,2.88020788,3.11848285,3.327571617,3.158058649
PTBP1,8.225702437,8.373039472,8.348169531,8.565460503,8.640491825,8.500763204
