hugo,MWV1,MWV2,MWV3,MWE1,MWE2,MWE3
0,0.494810857,0.470383802,0,1.465754061,0,0.5371887
0,2.71042846,2.307996748,2.747434665,2.194569341,2.709328136,2.547286943
0,2.294515768,1.720393176,2.31449874,2.062242277,2.640460825,2.360934218
SLC6A14,2.407011413,2.367010347,2.250970666,3.705513511,3.750920519,3.813621139
0,0,0,0.256596463,0.829696151,0,0
0,1.792663813,1.813441327,1.529350714,1.700625126,1.883597358,1.841472012
0,3.203473692,3.603845885,3.318835974,3.268645482,3.30706562,3.45487601
0,0.924036778,1.327647129,1.284899037,1.934739163,1.406090351,1.718065658
0,1.746166554,1.770004413,2.632905653,2.446896697,2.537586814,1.346837782
0,1.972663248,2.065248306,2.463112349,1.928177003,2.541713066,1.749324016
0,0.456073316,0.480664264,0.683028057,0.725518683,0.390793132,0.52928124
0,1.431135115,1.188418017,1.555632126,0.993940959,1.944941633,1.288921355
0,0.47228188,0.612410064,0.588898569,1.067717182,0.682785416,1.141674746
0,1.652270792,1.324136612,0,1.252778952,1.191872127,0.725398271
0,1.740586539,1.935900975,1.685007196,1.802875621,1.924658608,1.93858691
0,0.917667761,1.018997295,1.029177219,1.045380061,1.151592588,1.048047814
0,2.177480932,2.296357553,1.521477953,2.374471976,2.131543391,2.223366942
0,1.247003893,0.99175674,1.101213033,1.476594252,1.573490868,1.547731135
0,0.638859747,1.180930753,0.963148556,0.969094924,1.134286665,1.00582393
0,0.701518007,0.978026451,1.316174712,0.728593628,1.033645005,0.778719948
0,3.220918058,3.181802255,3.241835608,3.398023319,3.338197616,3.435084481
0,0.364900713,1.033539293,0.472115482,0.34373527,0.483111506,0.464239577
0,5.106105393,4.870231542,5.160900025,4.846172347,4.901986725,4.995249327
0,0.763435371,0.959945938,0.858681278,1.105624445,0.831973688,1.048543109
FAM156A,3.523862635,3.377936706,3.48816797,3.655652519,3.60376511,3.51118123
VN1R81P,1.455523183,2.001849071,1.95853462,2.060113116,2.032915436,2.403693105
0,2.395773001,2.501133376,2.484975915,2.221589441,2.383610298,2.121549265
0,0.693713979,0.934237182,0.822482982,0.80859593,1.057554246,1.163273294
0,0.683963188,0.695020111,0.296518491,0,0,0.168960318
0,0.199905356,0,0,0.344563789,0.329110964,0.362009724
0,1.016674595,0.931089218,0.903058329,0.96124251,0.94029607,0.987285207
0,4.38191943,4.450224796,4.300940776,4.646205292,4.524183436,4.629024325
0,2.072582617,1.980789415,1.960444986,2.121671927,2.089382893,2.1468735
0,0.608573662,0.8296304,0.886367531,0.665770224,0.67910036,0.7925697
VN1R83P,2.5918948,1.969653363,2.054018385,2.376704349,2.236189506,2.112960295
#N/A,3.960159519,3.574610177,3.787745878,3.95507097,3.683483122,3.771822208
0,0,0,0,0,0.194893929,0
0,2.011223677,1.767849687,1.630671059,1.622738291,1.914679322,1.885293216
VN1R107P,0,0,0,0.915614974,1.93921153,0.856222423
0,0.960914956,0.732824894,1.054383128,0.902682567,0.889856653,0.717302439
0,1.224392259,0.904810076,0,0.52289239,0,1.010887231
0,0.977478498,0,0.916581355,1.294582522,0.672389133,1.232194108
0,1.338515695,1.584659503,1.146857211,1.30535772,1.286768802,1.486431212
0,1.217503717,1.395348019,1.352351756,1.385817545,1.413816102,1.393504067
0,0.793721958,0.295015313,0.152105521,0.50356347,0.468945053,0.256195477
0,1.172455512,1.420503961,0.972851434,1.010006376,0.834719305,1.2348998
0,2.398421518,2.549297053,2.875086066,2.584717222,2.261801577,2.497080917
VN1R80P,0.607242714,0,0,0.313256302,0,0.744702758
0,1.662091538,1.149148785,1.781863257,1.541722977,1.522121051,1.523255821
0,1.229981611,1.8892321,0.638584542,1.224009394,1.624105575,1.881641129
0,2.216093486,2.388046776,2.112043849,1.596196675,1.90887169,1.605329337
0,1.367091446,1.333326406,1.180313386,1.243809201,1.154609131,1.091767525
0,0.854987433,1.551186221,1.840596167,2.133931714,1.824022387,1.292398943
0,1.50373035,1.179593852,1.537912281,1.65756684,1.206705731,1.595847346
0,0.989960056,1.14314522,0.930707821,1.060635413,0.731279708,0.869085703
0,5.430716812,5.211086196,5.473062785,5.553836612,5.768618392,5.399383038
0,0.69748027,0,1.050557419,0.591934044,0.618634285,0
0,0.524034581,0.321989264,1.118479336,0.853757772,0.488161233,0.968855316
0,0.871321661,0,1.424223407,0.663545011,0.673184622,0
0,2.017095951,2.1471406,2.477964284,2.591894082,2.167932065,2.279964491
0,0.385482946,1.109226816,0.319682669,0.600698882,0.607783382,0.781550242
0,4.754876815,4.890587745,4.445024781,4.327910074,4.095230053,4.293385935
0,0,0.866232255,0,0,0.589812375,1.109674809
0,3.886657443,3.934176782,4.018732083,3.435101821,3.597090134,3.519604804
0,1.498955446,0.998329835,1.59409465,1.402411124,1.630754919,1.939937405
0,4.091217445,4.039252471,4.138814469,4.180712795,4.175045486,4.190567454
0,0.903778715,1.083455755,0.981100064,0.981187034,1.118098542,1.297728475
ESPNP,1.294138422,1.387050199,0.937286382,0.899567387,1.028209848,1.02245439
IGFL1P1,1.70012895,2.116055289,1.09094148,1.319467646,0.517344235,0.843701707
0,0.235788319,0.602392265,0.949915119,0.500873421,0.490053543,0.575947364
A1BG-AS1,2.781793821,2.703876781,2.880767795,3.181076941,2.910538115,3.132460699
0,2.494054571,2.537141973,2.434943084,2.85903527,2.944058184,2.843153754
0,1.149389449,1.000584173,0.893498124,0,0.928095119,0.48748532
0,1.514920099,1.71669684,1.1820884,1.132070083,1.110884364,1.110577059
CKS1BP3,0,0,0,0,0,0
0,1.194862418,0.976646648,1.342031275,0.985551434,0.868331183,1.012790335
0,3.905235356,4.120277282,4.019648546,3.944577374,4.093078409,3.863740264
MAN1B1-AS1,1.387803665,1.595417726,1.484586728,1.635457233,1.49336553,1.727022982
ZNF818P,2.854969088,3.30422189,3.180560046,2.986367244,2.717541537,3.251691829
0,2.116244971,3.109094731,1.72221681,3.239222353,3.081859409,2.023737944
0,1.291344227,1.808525091,0.472896347,1.598898732,1.480549496,1.462329834
0,1.889901809,1.944697305,1.788314028,1.830579853,1.671406609,1.807779424
0,3.381006437,2.863026569,2.98722626,2.266684612,3.04264959,3.10283111
0,1.301412054,2.273486051,1.983933016,1.553242527,1.436598953,1.682348561
0,1.10435679,0.796925791,0.924839481,0.889732854,0.859358161,1.020320842
0,0,0,1.153597832,0,0,0
0,1.876404965,1.746140751,2.285402219,2.790342501,3.207049472,2.863137612
0,0.287806777,0,0,0.279848041,0,1.261235928
0,0.682593971,1.577168243,1.23220639,0.840136891,0.99732782,0.652452535
0,1.549363597,2.060431359,0.484808397,0,1.625859606,1.992010636
0,0,0,1.950651306,0,0.274032601,1.16906554
0,2.193910488,1.99555326,2.449529681,2.181818154,2.09986409,2.350341654
FBXO17,2.046410734,1.937442854,1.848511136,1.875114383,2.065496349,1.98411682
0,0.7016218,1.095093999,0.649723973,0.373096917,0.196381684,0.499726003
0,0.395382022,0.772480277,0.239015472,0.569295673,0.54410154,0.552185224
0,1.868417716,1.696520479,1.787989458,1.329060432,1.487116367,1.531035547
ZNF350-AS1,0.770128942,0.943192202,0.904812388,1.06369828,0.801072464,0.632892628
0,0.706146814,0.685657635,0.911415478,1.069365338,0.965875876,0.863284333
0,4.941168357,5.117486123,4.949916375,5.243949535,5.214992688,5.13851635
0,0.754878953,0.308140662,0.882560887,1.077789889,0.725899921,0.502821432
0,2.065958265,0.516284492,1.885117471,1.352758525,1.217652604,2.100426022
ZSCAN16-AS1,1.028512575,1.140992656,1.292942969,0.969068909,1.122731684,1.016852849
MAGIX,0.808530528,1.059351124,0.899507683,0.864242256,0.881753097,0.790133942
IKBKG,4.7551368,4.815782597,4.842467716,4.836526435,4.739109018,4.780346166
ZNF587B,2.704834348,2.656627248,2.758902221,3.015144096,3.113082021,3.01710005
PTOV1-AS2,3.494075058,3.425507644,3.441146138,3.291090744,3.373990576,3.356838081
0,0.492334171,1.030816308,1.264500401,1.297831168,1.319589034,1.008257393
0,0.742728025,0.244856622,1.063206089,1.024638824,0.673225335,0.538794399
ITGB1P1,6.403117718,5.926198724,5.772753997,5.722334864,5.561512495,4.763512496
RAB11B-AS1,2.029773017,2.159137656,2.196263954,1.94170806,1.921543729,2.129113181
0,0.457411481,0.61899505,0.66895236,0.504163844,0.395149468,0.553834278
0,1.009017458,0.754306032,1.302517929,0.860661717,0.951152086,0.800425738
0,1.010249918,0.87899679,0.900999313,0.960692592,0.994952568,0.792737101
0,0.521538255,1.012790335,0.816756971,0.689914579,0.499058551,0.643194014
0,0,0.885308056,0.443652265,1.086342196,0.98684559,0.758928224
0,2.780431893,2.551127145,2.836568496,2.004030305,2.836002875,3.104950513
0,1.780216436,2.244651765,1.970371449,2.287832776,2.145801016,1.626859151
0,1.01894034,1.336363377,0.894811556,0.788919529,0.909242387,1.41311202
0,1.348668675,1.144822996,1.185295696,1.380380367,1.233808317,1.209846349
0,1.422970309,1.587806614,1.004767435,1.039671847,0.726516492,1.067397789
0,3.66E-09,0,0.169418366,1.143465258,0,0
TMEM185A,4.239342053,4.218243505,4.240296849,4.1220019,4.20583875,4.234780804
0,1.882211448,1.701116073,1.589496012,1.779210964,1.740365911,1.972828647
0,3.569211567,3.762995598,3.660073614,3.69259458,3.774365388,3.687396681
RPARP-AS1,3.401773391,3.545505224,3.489219475,3.726160927,3.990767026,3.75114361
0,1.787286182,1.425700987,0.952230673,1.97697578,0.587294895,1.255784712
GLTSCR2-AS1,0.581745554,0.953210101,0.940117877,0.618850379,0.730402585,0.937992141
0,1.534086511,1.440192125,1.988528367,1.462832368,1.126576457,1.689410993
0,1.092809563,1.311968051,1.408912901,1.293058485,1.167364351,0.989303981
0,1.260621887,1.188445237,1.482827636,1.340020979,1.313994582,1.27241144
NBPF9,4.703383418,4.670173377,4.7248025,4.986104842,4.892117034,4.878680128
SLC25A53,2.81439702,2.806056943,2.744925091,2.662886574,2.686965924,2.369487143
0,0,0,0.693840632,0,0,0
0,0.686989,0.930589749,0.445756362,0.450755709,0.636160099,0.46822149
0,0.549682969,0.717235748,1.354666546,0.595830163,0.855442007,0.56324796
ZIM2-AS1,0.942669886,0.819754824,0.872397758,0.984299142,1.01677442,0.849380429
0,0,0,0.818364674,1.355467388,0,0
0,1.184248552,1.210345221,1.408396662,1.306192233,1.378500526,1.08930831
0,1.173811832,0.909077218,1.252367213,0.936479269,1.104309819,1.150605166
IPO5P1,3.054989094,2.373035649,2.736987956,2.938658416,2.811183285,2.966782976
0,2.389844862,2.353701561,2.12357019,2.201765579,2.187726581,2.051615721
EGLN2,5.567180408,5.641755338,5.609728727,5.788541173,5.782018193,5.775789799
0,2.296615985,2.246198281,2.217317586,2.502470638,2.874798933,2.431630982
0,3.306854247,3.300548415,3.165682054,3.012647331,2.772183381,3.244010219
0,0.620836925,0.350165672,1.085553827,0.316729655,0.321756115,0.296268266
0,5.255855698,6.080250462,6.410977028,5.761737375,5.831140002,5.356242429
SNHG8,6.438569486,6.521532131,6.595621066,6.691657269,6.770873964,6.758200025
COMMD3-BMI1,5.307673325,5.05087386,5.218292955,5.05046034,5.157485185,4.916867161
0,1.864318891,1.215659961,0.637845769,0.658529583,1.143008039,1.645097527
0,0,3.010418225,0,0,0,0
0,1.659938255,1.649551082,1.600445797,1.137418271,1.727380296,1.779078978
0,0.641556202,0.899579374,0.608479987,1.186849146,1.072366526,0.306902647
0,5.164681708,5.170525999,5.446676403,4.779974061,5.249748715,5.139698684
0,1.542193653,1.737630523,1.614356488,1.426420423,1.599465389,1.497080917
0,1.728678079,1.556478465,1.465922239,0.956060371,1.043281504,1.699218459
0,1.162577432,1.271246374,1.159177062,1.20477301,1.292440173,1.132938705
0,2.408301545,2.728599722,2.652899454,2.414933802,2.149893414,2.395934736
0,3.293133547,3.855451575,3.695169817,3.454498357,3.734438666,3.672549804
0,0.704456798,0.993428729,0.564738127,1.067618067,1.496482802,0.555637525
0,2.513179939,2.472077,2.561995695,2.532598737,2.476482789,2.499353533
0,4.627495947,4.619694714,4.374044846,4.568244966,4.387348754,4.140983105
0,2.510577149,3.082319386,2.752258334,2.21982833,2.867973537,2.567766897
0,1.019203734,0.928707623,0.9838484,0.407670354,0.852093948,0.809691843
0,1.058316496,0.871350052,0.30714054,0.318493859,1.000822102,1.102207954
C7orf55-LUC7L2,4.090734894,4.326105856,4.303400849,4.428477426,4.302677304,4.447360991
0,5.242655853,5.23959662,5.21523982,4.975318357,5.085709326,5.088408769
0,0.615488807,0.489655963,0.555196743,0.693542713,1.071906794,1.375562183
0,10.08423704,10.0707784,10.18370981,10.28962701,10.14656868,10.23418275
0,4.644058153,4.122846627,2.155914343,4.452437294,4.325918836,3.02941578
0,1.265676925,1.270373452,1.302026534,1.328198827,1.204209594,1.339696107
0,1.934686331,1.945454137,1.144457577,1.635949368,0.898216867,2.163807848
0,3.015854345,1.81470217,2.205408154,2.005065776,2.437251713,2.8237677
0,1.040934501,0.991409192,1.169148943,1.124414165,1.107761508,0.902146146
0,2.012518616,1.987790166,1.286958011,2.423715308,2.294656035,2.058655913
0,1.772020759,1.406406054,1.198142081,1.486827622,1.647701326,1.455628387
0,2.313315517,3.632244946,3.832940634,2.770440047,3.272050071,3.756692413
0,0.5764757,0.173680094,1.000187538,0.428100573,0.545984179,0.404308051
0,1.505296458,1.881688109,1.533663013,1.582772752,2.159858423,2.23093463
0,0,0,0,0,1.012289761,0
0,0.921700623,0.918248065,0.811322232,1.074053239,0.998674998,1.06008198
0,2.156687845,1.804536855,2.076316231,1.924339365,2.05212023,2.132073374
0,0.37893882,0.70012451,1.001593298,0.733204206,0.880928403,0.616124287
0,1.145292685,1.478490395,1.174777112,1.374978246,1.963133756,1.604384506
0,1.305562016,0,1.420654863,0,0,0.487816629
0,0.854626863,0.917209462,0.764084534,1.230954483,0.825505608,1.134555646
0,1.487589248,1.077174623,0.376808238,0.079606535,0.753738874,0.833843801
0,0.950032367,0.829500511,1.107192381,1.135784381,1.365362197,0.991853951
0,0.951572129,1.349274682,1.138722742,1.0540566,0.625517387,1.450047253
0,1.290164861,0.795027128,0.507557194,0.52533325,0.735961418,1.396817103
0,2.034902382,2.010389578,1.381665456,1.334785636,1.782798543,1.43545258
0,0.900789927,0,1.238089796,0.9562604,0,0
0,2.273062272,2.370680433,2.413028049,2.337511299,2.349642692,2.28698166
MIR222HG,1.029756765,1.052374157,1.081850889,0.865735943,0.80017555,0.650972219
0,0.978092367,0.885962415,0.923118748,0.917204114,0.598841578,0.926675808
0,0.909108716,0.85778995,0.614916164,0.720318746,1.003400749,0.334020153
0,1.918462565,0.674384718,1.25248227,1.570224891,1.111906015,0.660527077
0,0.988276039,0.351575188,0.504617342,0.926100404,0.894253571,0.659010258
GAS5-AS1,0.802413276,0.569708841,0.671826867,0.693209933,1.213421942,0.802109652
0,0,1.153662681,0.913055219,0.999047507,0,1.109601267
0,1.333498157,1.029594233,0.845143963,1.155373617,0.873414778,0.81171598
0,1.267338032,0.866305065,0.987035573,0.678880489,0.916089836,0.643744463
0,0.209811421,0.339631124,0.157766817,0.44326291,1.130410352,0.290423224
0,1.166085534,0.651461846,1.039959549,0.476109974,1.199819944,1.064475916
MINOS1-NBL1,1.201770033,2.108998085,1.584647959,1.130146727,1.439394948,1.814209961
0,4.815673279,4.818291909,4.784930551,4.569713458,4.627400049,4.621300192
0,2.159054318,2.025783619,2.016756595,2.133287322,2.244558306,2.014987226
0,0.817651906,0.652631503,0.770091551,0.733617256,0.701892335,0.651460928
NCBP2-AS2,5.811252657,6.004793497,5.932158047,6.153414215,6.12790149,6.154048466
0,1.130660751,1.484318618,0.751708791,0.811697898,0.911258996,1.165963377
0,0.73415682,0.852086755,0.83563389,0.613805079,0.702089218,0.677787847
BIVM-ERCC5,1.211934227,1.466783713,1.185308384,1.293288076,1.124209008,1.301628615
0,0.676833361,0.664916039,0.647255557,1.182310918,0.912134771,0.931754906
0,1.065413765,1.193361739,0.805562394,1.183912035,1.255669919,1.042168029
0,1.00491841,0.945060034,1.067762607,1.131168006,1.012311218,1.128286801
0,0.670282906,0.638169318,0.671573278,0.814120524,0.587232478,0.929614531
0,1.095384363,1.532087506,1.066102971,1.469833892,1.263449121,1.202800091
NBPF8,3.623784941,3.627828595,3.604783004,3.878735149,3.926217705,3.863373549
0,1.025333607,1.041607466,0.750121095,1.126721816,1.136066671,1.464197746
0,0,0.292899515,0,2.00311646,0.497874952,2.348204086
NDUFB8P2,0.673276903,0.80574315,1.058662839,1.165455348,1.418556985,0.802551416
0,0.819885593,1.258892741,1.559961622,1.525963611,1.532102472,1.654375962
HIST2H4B,5.319190113,5.497803116,5.242879777,5.581389634,5.465329677,5.498743183
0,0.444883296,0.788263071,0.614811595,0.758161587,0.630402676,0.834156195
COX6CP16,0,0,0,0.839690367,0,1.290530567
0,0,0,0.345629141,1.303704776,0,1.842009337
0,0.26953112,0,1.103746041,0,0,1.065489594
HMGN3-AS1,1.100977648,0.966544904,1.093539894,1.082123488,1.032213715,1.027741487
0,1.564636684,2.546296891,1.99470643,1.560758968,1.682056351,1.844879725
PFN1P2,2.495947868,2.181954873,2.424433853,2.632372923,2.621564297,2.492927344
0,0.658641999,0.669376055,1.179434614,1.635341139,0.617831636,0.793300791
0,1.99667798,0,1.537504814,0,1.279637694,1.594992755
0,1.651885199,1.168597111,1.273253286,0.874784378,0.696799538,1.022154722
0,1.473698607,0.698379411,1.984359667,0,1.952449126,1.592062298
0,1.467733349,1.48283796,1.486070744,1.302699235,1.443749853,1.609258537
0,1.161887682,1.045366081,0.892446207,0.64781735,1.407146054,1.358902579
0,3.288944676,3.182093169,3.386861978,3.053076572,3.078710588,3.327341018
0,1.295693641,1.208798155,1.215287199,0.586285326,1.522854235,1.517321052
0,0.326660444,1.191406624,0.290767637,0.961652219,0.656813019,1.124723829
0,1.024284214,0.946041345,0.886634424,0.887397372,0.932315964,0.638713348
NBPF14,5.677412896,5.665983691,5.670732521,5.88156396,5.963421247,5.899238348
0,0,1.010658117,0.391783114,0.405514286,1.218037159,0.379063071
TAF15,6.380270086,6.389109126,6.355192373,6.517922392,6.567540055,6.534458194
0,1.523004843,1.506789794,1.173255383,1.890396105,1.421015886,1.587979386
0,0.789065647,1.417596013,1.269308489,1.149304896,1.292658084,1.239727972
YTHDF3-AS1,1.397058153,1.415282737,1.335231694,1.071048695,1.481980857,1.422001505
0,3.286093067,3.345271461,3.392899879,3.392234981,3.573847106,3.415388212
RPL23AP92,1.402427496,0,0,0,0,0.575205819
0,2.269664561,2.08329848,1.799833335,2.401488484,1.882138262,2.443015131
0,0.996669303,0.789358672,0.992297847,1.151267853,1.237777843,1.091564443
HSPE1-MOB4,4.188614559,4.269085526,4.073083277,3.772941338,4.421957086,4.01770816
0,1.083165703,1.279578268,1.440489824,1.185638233,2.43157215,1.849166618
0,0.855402138,0.548764092,0.622176955,0.576481505,0.636714166,0.549344867
RPS10-NUDT3,4.327162783,4.145571491,4.406720329,4.404630684,4.356418516,4.360202719
0,2.050520155,2.315899478,2.72509327,2.51386994,2.609284544,2.377084869
0,0.477456633,0.483269416,0,0.435405639,1.058427335,0.406934975
0,2.663882882,2.997338299,3.116501666,3.955154872,2.511967912,3.727702237
0,0.321630292,0,0.554289231,0.572068917,0.559619068,0.752126857
0,1.293529401,2.037846059,1.503552276,1.854853427,1.54539513,2.057242301
HIST2H4A,6.062883905,5.905943227,6.043394313,6.079068161,5.996775131,6.076303339
RASL10B,2.457948816,2.212742701,2.496209223,2.433878966,2.773652484,2.483279479
0,1.184724621,1.214354872,1.505581022,1.684410327,1.800090211,1.435767257
