gene_id,MCF7_1,MCF7_2,MCF7_3,FulR_1,FulR_2,FulR_3
CCL15-CCL14,0,0,0,0.5360529,0.263034406,0
CCL16,0.799087306,0.613531653,0.613531653,0.678071905,0.807354922,0.565597176
CCL17,0.137503524,0.176322773,0,0,0,0.201633861
CCL18,0,0,0,0,0,0
CCL19,0,0,0,0,0,0
CCL2,0,0,0,0,0,0
CCL20,0,0,0,0,0,0
CCL21,0,0,0,0,0,0
CCL22,0.82374936,0.790772038,0.411426246,0.650764559,0.555816155,0.310340121
CCL23,0,0,0,0,0,0
CCL24,0,0,0,0,0,0
CCL25,0.22650853,0.695993813,0.344828497,0.516015147,0.286881148,0.124328135
CCL26,0.40053793,1.10433666,0.584962501,0,0,0
CCL27,0,0,0,0.176322773,0,0.275007047
CCL28,2.657640005,2.961623328,2.014355293,3.365972428,3.286881148,3.534808661
CCL3,0,0,0,0,0,0
CCL3L1,0,0,0,0,0,0
CCL3L3,0.201633861,0.263034406,0.310340121,0.189033824,0,0.650764559
CCL4,0.124328135,0,0,0,0,0
CCL4L1,0,0,0,0,0,0.097610797
CCL4L2,0,0,0,0,0,0.097610797
CCL5,4.995936704,5.126807703,5.04745114,3.670160514,4.095080492,3.825785627
CCL7,0,0,0,0,0,0
CCL8,0,0,0,0,0,0
CCM2,5.142821844,5.247927513,5.089582893,5.392317423,5.487357715,5.375734539
CCM2L,1.176322773,1.182692298,1.097610797,1.244887059,1.286881148,1
CCNA1,0.201633861,0.367371066,0.137503524,0.042644337,0.056583528,0.124328135
CCNA2,5.672425342,5.13996057,5.472487771,5.526068812,5.265661925,5.289465631
CCNB1,7.320935901,7.153602696,7.205060111,7.278542382,7.232181058,7.234865321
CCNB1IP1,5.660209873,5.565901767,5.613826291,5.746850183,5.678635348,5.654206378
CCNB2,5.875042803,5.756756451,5.726558779,6.231701199,6.10370744,6.074034394
CCNB3,0.028569152,0.042644337,0.056583528,0.097610797,0.028569152,0.189033824
CCNC,6.224001674,5.595443985,5.887281552,5.772941338,5.35473424,5.475733431
CCND1,8.14908658,7.834407842,7.988116585,7.705770603,7.533173967,7.547974148
CCND2,0.163498732,0.014355293,0.111031312,0.214124805,0.163498732,0.189033824
CCND3,6.140983105,6.117902789,6.168922782,5.355086762,5.327328083,5.386466093
CCNDBP1,4.04701482,3.793895883,3.995484519,3.722466024,3.770829046,3.592158002
CCNE1,3.631104282,3.670160514,3.775050541,3.228049048,3.010779839,3.032100843
CCNE2,4.853496704,4.269781238,4.622344723,4.572889668,4.364572432,4.453517579
CCNF,4.694880193,4.605849867,4.649040566,4.560103513,4.57167681,4.563768278
CCNG1,6.350497247,5.608809243,5.824513297,7.117071624,6.600953587,6.763013132
CCNG2,4.444269502,3.708187236,3.966245873,5.092545742,4.673556424,4.750606505
CCNH,5.199279721,5.084489525,5.108106224,4.678635348,4.723012396,4.781884235
CCNI,7.848685529,7.511436412,7.590212761,8.168672118,7.844046634,7.892451744
CCNI2,0.454175893,0.464668267,0.40053793,0.23878686,0.378511623,0.344828497
CCNJ,2.94673086,2.3305584,2.587364991,2.992768431,2.853995647,2.744161096
CCNJL,1.90303827,1.933572638,1.933572638,2.508428653,2.650764559,2.482848283
CCNK,6.433293326,6.275007047,6.265286858,6.34978987,6.230356745,6.138323004
CCNL1,5.368768349,5.065227623,5.132988043,4.739308071,4.308156975,4.583158004
CCNL2,6.207111961,6.358783048,6.287250643,6.323370069,6.428276414,6.411426246
CCNO,3.513490746,3.929790998,3.588564737,4.356848079,4.486714373,4.457462965
CCNT1,4.283180979,3.835924074,3.950468414,4.388878339,4.011674533,4.116031993
CCNT2,3.659924558,3.184280294,3.269033146,3.583759754,3.215678597,3.393690764
CCNY,5.533874777,5.433960931,5.430285273,5.68846014,5.422569411,5.441948191
CCNYL1,4.20867332,3.675815931,3.889473543,3.857980995,3.711494907,3.57167681
CCP110,3.370164281,2.942983598,3.09592442,3.534808661,3.344828497,3.27351589
CCPG1,5.412781525,4.672990994,5.045268215,4.436961338,3.987320866,4.201633861
CCR1,1.117695043,1.280956314,1.007195501,0.344828497,0.150559677,0.286881148
CCR10,0.40053793,0.389566812,0.722466024,0.422233001,0.432959407,0.632268215
CCR2,0.028569152,0,0,0,0.250961574,0
CCR3,0.485426827,0.056583528,0.739848103,0.298658316,0,0.070389328
CCR4,0.097610797,0,0,0,0,0
CCR5,0.042644337,0.097610797,0,0.028569152,0.084064265,0
CCR6,0.748461233,0.584962501,0.731183242,0.956056652,0.839959587,1.23878686
CCR7,0.765534746,0.565597176,0.485426827,0.650764559,0.992768431,0.887525271
CCR8,0,0.070389328,0,0,0,0
CCR9,0,0,0,0.028569152,0,0
CCRL1,0.070389328,0.042644337,0.214124805,0.097610797,0,0.056583528
CCRL2,0.097610797,0,0.22650853,0.176322773,0,0.201633861
CCRN4L,2.922197848,2.970853654,2.763411574,1.948600847,1.956056652,1.871843649
CCS,6.341452107,6.645009884,6.678353654,6.21800615,6.270528942,6.269407241
CCSAP,3.344828497,2.64385619,3.023255352,3.66448284,3.22650853,3.385431037
CCSER1,1.464668267,1,1.372952098,1.327687364,1.049630768,1.021479727
CCSER2,3.582556003,2.901108243,3.35473424,3.814550423,3.396433531,3.568032105
CCT2,8.164555007,7.844486088,7.953148813,7.594921715,7.301679092,7.394119665
CCT3,8.613457984,8.483694876,8.504302583,8.267301697,8.124638314,8.129283017
CCT4,7.660281193,7.464913269,7.462706751,7.51696066,7.313517964,7.509775004
CCT5,7.868884273,7.671647208,7.736334277,7.125775068,6.936166778,7.020702204
CCT6A,7.333065878,7.057558579,7.21159632,6.950585057,6.810571635,6.808385051
CCT6B,2.560714954,2.166715445,1.891419187,3.320484678,3.275007047,2.9800253
CCT6P1,3.139142019,2.589763487,3.040892431,3.033863452,2.95419631,3.107687869
CCT6P3,2.693765712,2.289834465,2.518535139,2.859969548,2.319039816,2.613531653
CCT7,8.38145643,8.458406613,8.445056243,8.341452107,8.353146825,8.29259772
CCT8,7.622710768,7.505494007,7.541793588,7.317503062,7.274913895,7.216066783
CCT8L2,0,0.097610797,0,0.137503524,0,0.056583528
CCZ1,6.343407822,5.565292521,5.943218087,6.28503225,5.971313624,6.025471815
CCZ1B,7.038809274,6.936520163,6.872336288,7.188242656,6.828199968,7.141698449
CD101,1.627606838,1.632268215,1.516015147,2.584962501,2.543495883,2.480265122
CD109,2.996388746,2.498250868,2.615887074,3.344828497,2.845991771,3.046141782
CD14,0.847996907,0.925999419,0.604071324,0.485426827,0.516015147,0.790772038
CD151,7.939873012,8.080764241,8.049848549,8.062639828,8.182096348,8.136478518
CD160,0.411426246,0.475084883,0.485426827,0.22650853,0.411426246,0.526068812
CD163,0,0.056583528,0,0.056583528,0,0
CD163L1,1.49057013,1.575312331,1.485426827,1.333423734,1.367371066,1.327687364
CD164,7.822538965,7.022922589,7.371297481,7.893544235,7.414727512,7.635536752
CD164L2,0.495695163,1.250961574,0.704871964,0.831877241,1.327687364,1.220329955
CD177,0.189033824,0.137503524,0.150559677,0,0,0
CD180,0.189033824,0.321928095,0.137503524,0,0,0
CD19,0,0,0,0,0,0
CD1A,0,0,0,0,0,0
CD1B,0,0,0,0,0,0
CD1C,0,0,0,0.084064265,0,0.042644337
CD1D,0,0,0,0,0,0
CD1E,0,0,0,0,0,0
CD2,0,0,0,0,0,0
CD200,0,0,0,0,0,0
CD200R1,0.23878686,0.5360529,0.650764559,0.286881148,0.111031312,0.344828497
CD200R1L,0,0,0,0,0.084064265,0
CD207,0.124328135,0,0,0.22650853,0.50589093,0.344828497
CD209,0.201633861,0.014355293,0.201633861,0.084064265,0.310340121,0.286881148
CD22,0.23878686,0.344828497,0,0.378511623,0.422233001,0.545968369
CD226,0.028569152,0,0,0.028569152,0.070389328,0
CD24,8.935695463,8.408542042,8.647818156,9.797839825,9.483432888,9.584643119
CD244,0,0,0,0,0,0
CD247,0,0,0.070389328,0.084064265,0.124328135,0.201633861
CD248,0,0.042644337,0,0.028569152,0,0.042644337
CD27,0.070389328,0,0.565597176,0.411426246,0.23878686,0
CD27-AS1,3.543495883,3.789729251,3.687060688,3.883620816,4.192194165,3.880685525
CD274,0.275007047,0.378511623,0.50589093,0.163498732,0.056583528,0.214124805
CD276,6.298475035,6.360539862,6.348728154,6.044612693,6.138118178,6.102868054
CD28,0.014355293,0.042644337,0,0,0.042644337,0.028569152
CD2AP,4.549053029,3.720278465,4,4.547819957,3.931683057,4.06091205
CD2BP2,6.084702108,6.172727518,6.112491636,6.020591095,6.022145843,6.049848549
CD300A,0.150559677,0,0,0,0,0
CD300C,0,0,0,0.097610797,0,0
CD300E,0.097610797,0,0.097610797,0.097610797,0.056583528,0
CD300LB,0,0,0,0,0,0
CD300LD,0,0,0,0,0,0
CD300LF,0,0,0,0.042644337,0,0
CD300LG,0.411426246,0.575312331,0.713695815,0.454175893,0.367371066,0.773996325
CD302,2.13422094,1.244887059,1.613531653,4.098453246,3.548436625,3.709290636
CD320,5.391286558,5.257010618,5.438625538,5.155020578,4.959770155,5.141596278
CD33,0,0,0,0,0.097610797,0
CD34,0,0,0,0,0,0.042644337
CD36,1.3950628,0.970853654,0.941106311,0.298658316,0.310340121,0.367371066
CD37,0.35614381,0.176322773,0.286881148,0.516015147,0.310340121,0.516015147
CD38,0,0,0,0.056583528,0,0
CD3D,0,0,0,0,0,0
CD3E,0.111031312,0.070389328,0.163498732,0.097610797,0.367371066,0.084064265
CD3EAP,3.462052319,3.353323291,3.40599236,3.434294618,3.370164281,3.539779192
CD3G,0.464668267,0.545968369,0.443606651,0.35614381,0.516015147,0.275007047
CD4,0.056583528,0,0.042644337,0.028569152,0,0
CD40,0,0,0,0,0,0
CD40LG,0,0,0,0,0,0
CD44,2.111031312,1.922197848,1.891419187,2.204766751,2.124328135,2.114367025
CD46,6.593951284,6.058749412,6.272956308,6.559644763,6.258895755,6.397460726
CD47,5.489286023,5.047887329,5.23457796,3.721372659,3.436961338,3.560714954
CD48,0,0,0,0,0,0
CD5,0.454175893,0.5360529,0.604071324,0.411426246,0.321928095,0.214124805
CD52,0,0.214124805,0,0,0,0
CD53,0.056583528,0,0,0.042644337,0,0
CD55,5.590362488,5.203984166,5.198494154,5.443606651,5.13873257,5.184677021
CD58,5.778997006,5.156639311,5.429950657,5.953963599,5.708739041,5.830610274
CD59,6.589164237,6.416501993,6.521050737,5.814806743,5.752748591,5.761817143
CD5L,0,0,0,0,0,0
CD6,0,0.070389328,0,0.028569152,0.028569152,0
CD63,10.11482248,10.1958274,10.13297519,10.50506719,10.46811489,10.52614708
CD68,1.66448284,1.632268215,1.89917563,1.50589093,1.691534165,0.90303827
CD69,0,0,0,0,0,0
CD7,0.056583528,0,0,0.111031312,0.150559677,0
CD70,0.176322773,0,0,0,0.214124805,0
CD72,0.941106311,1.09085343,0.757023247,1.257010618,1.176322773,1.704871964
CD74,2.698218478,2.895302621,2.759155834,0.111031312,0.084064265,0
CD79A,0.765534746,0.622930351,1.042644337,0.992768431,0.773996325,1.244887059
CD79B,0,0,0,0,0,0
CD80,0,0,0.084064265,0,0,0
CD81,8.220136447,8.231221181,8.182046674,7.868205227,7.734777351,7.759289016
CD82,3.634593268,4.029452886,3.727920455,5.049195106,5.113950482,5.061776198
CD83,1.545968369,1.531069493,1.480265122,1.176322773,1.550900665,1.321928095
CD84,0.22650853,0.378511623,0.23878686,0.275007047,0.310340121,0.176322773
CD86,0,0.042644337,0.097610797,0.056583528,0,0.042644337
CD8A,1.049630768,0.731183242,1,1.304511042,1.422233001,1.427606173
CD8B,0,0,0,0,0,0
CD9,9.153400028,9.172127437,9.137631598,9.153805336,9.105908509,9.120082322
CD93,0,0,0,0,0,0
CD96,0.389566812,0.286881148,0.189033824,0.333423734,0.124328135,0.056583528
CD97,3.858975614,4.06608919,3.866907978,3.624100895,3.612352499,3.66448284
CD99,6.476543706,6.480911346,6.494255587,6.961623328,6.887647115,6.906289347
CD99L2,4.34978987,4.228049048,4.313971371,4.19061486,4.168321116,4.111865964
CD99P1,1.464668267,1.521050737,1.220329955,1.327687364,1.298658316,1
CDA,0,0,0,0.22650853,0,0
CDADC1,2.007195501,1.98550043,1.82374936,1.981852653,1.875780063,1.933572638
CDAN1,2.825785627,2.817623258,2.801158656,2.451540833,2.419538892,2.307428525
CDC123,6.740792672,6.523248293,6.587064898,6.579542225,6.405311683,6.369466484
CDC14A,2.266036894,2.003602237,1.773996325,1.599317794,1.176322773,1.40053793
CDC14B,2.060047384,1.599317794,1.782408565,1.321928095,1.15704371,1.327687364
CDC14C,0.214124805,0.084064265,0.124328135,0.275007047,0.111031312,0.367371066
CDC16,5.346956889,5.036063689,5.20867332,5.131754091,4.884109451,4.977279923
CDC20,6.593054922,6.615004242,6.648609245,6.77478706,6.962664693,6.80451827
CDC20B,0.111031312,0.111031312,0,0.070389328,0,0.042644337
CDC23,5.305970521,4.934516502,4.994579724,4.873321063,4.782932705,4.750070486
CDC25A,2.680324357,2.568032105,2.671293372,2.526068812,2.358958826,2.493134922
CDC25B,6.260402093,6.398658196,6.299757512,6.99921081,6.970968661,6.936520163
CDC25C,3.94673086,4.170726276,3.939226578,4.430954271,4.304511042,4.183486514
CDC26,5.722466024,5.568944145,5.702103407,5.816087659,5.660780334,5.6441447
CDC27,5.173527238,4.588564737,4.824258697,4.927896454,4.678071905,4.659924558
CDC34,6.029452886,6.13422094,6.154818109,5.433627167,5.682011391,5.730096466
CDC37,8.360452072,8.590961241,8.525168412,8.139653668,8.294207178,8.274774156
CDC37L1,4.207892852,3.844988157,3.904965719,3.797012978,3.519793486,3.339137385
CDC40,4.49441561,4.117695043,4.278728213,4.062639828,3.757023247,3.769771739
CDC42,7.639955645,7.324990569,7.337175869,7.457380879,7.250582665,7.338067798
CDC42BPA,4.004501392,3.614709844,3.733354341,4.50779464,4.234194723,4.311793718
CDC42BPB,5.867155163,5.747924416,5.769771739,5.683696454,5.62497818,5.563463237
CDC42BPG,5.150559677,5.163498732,5.207502459,4.916476644,4.92552477,4.906409617
CDC42EP1,4.800641097,4.922197848,4.791293149,3.44625623,3.592158002,3.495695163
CDC42EP2,3.014355293,3.189033824,3.08236197,3.476381688,3.396433531,3.161887682
CDC42EP3,0.650764559,0.678071905,0.495695163,0.98550043,0.839959587,0.90303827
CDC42EP4,6.098663782,6.009212787,6.027021315,5.873321063,5.863690714,5.815063017
CDC42EP5,1.925999419,1.049630768,1.761285273,2.773996325,1.959770155,1.807354922
CDC42P3,0.097610797,0.056583528,0.070389328,0.042644337,0,0
CDC42SE1,6.973037206,6.828453874,6.858851324,6.961507575,6.836302884,6.862079387
CDC42SE2,4.855491443,4.187451054,4.3652726,4.224966365,3.921245889,3.851998837
CDC45,5.38024459,5.423578171,5.412104045,4.568640195,4.495695163,4.476381688
CDC5L,4.675251386,4.200064862,4.338424415,4.357552005,3.957914599,3.972692654
CDC6,4.796493929,4.741466986,4.650764559,4.42693562,4.279471296,4.27351589
CDC7,3.317593505,2.627606838,3.001802243,2.927896454,2.545968369,2.648465443
CDC73,4.527946099,4.050501697,4.249445341,4.446917865,4.13996057,4.161887682
CDCA2,3.811471031,3.428946345,3.464668267,3.793895883,3.40053793,3.476381688
CDCA3,5.334854269,5.477029653,5.433293326,5.336283388,5.512542955,5.256255873
CDCA4,5.411765185,5.444932049,5.502075956,5.233811384,5.229972385,5.336997417
CDCA5,5.929317595,5.966245873,5.985272714,5.900625333,5.834407842,5.907131025
CDCA7,3.132576843,2.790772038,3.058316496,2.604071324,2.364572432,2.416839742
CDCA7L,4.502075956,4.359661722,4.353323291,4.945794957,4.683134985,4.799087306
CDCA8,5.13996057,5.12722055,5.090430042,5.185866545,5.135452784,5.106850796
CDCP1,0.367371066,0.35614381,0.189033824,0.432959407,0.389566812,0.214124805
CDCP2,0,0,0,0,0,0
CDH1,8.751376683,8.535703066,8.562967406,8.439623138,8.252334284,8.22568946
CDH10,0.443606651,0.565597176,0.815575429,0.163498732,0.163498732,0.137503524
CDH11,0.028569152,0,0.097610797,0.014355293,0,0
CDH12,2.14404637,1.906890596,2.039138394,2.629939409,2.241840184,2.625270489
CDH13,0.82374936,0.321928095,0.475084883,1.117695043,1.070389328,1.169925001
CDH15,0.782408565,0.526068812,0.687060688,1.117695043,1.244887059,1.084064265
CDH16,0.028569152,0,0,0,0,0.042644337
CDH17,0.042644337,0,0,0.014355293,0,0.070389328
CDH18,2.589763487,2.577730931,2.462052319,1.03562391,1.09085343,0.90303827
CDH19,0,0,0,0,0,0
CDH2,0.014355293,0,0.111031312,0.014355293,0.070389328,0
CDH20,0.028569152,0,0,0,0.042644337,0.201633861
CDH22,0,0.028569152,0,0.042644337,0.028569152,0.028569152
CDH23,0.992768431,1.03562391,0.790772038,0.910732662,0.887525271,0.948600847
CDH24,4.326968712,4.276496666,4.307428525,3.911691582,3.861955364,3.801158656
CDH26,0.641546029,1.042644337,0.613531653,0.333423734,0.678071905,0.454175893
CDH3,5.142004916,5.103077947,5.082787732,5.421223299,5.267910281,5.339137385
CDH4,0.422233001,0.214124805,0.411426246,0.111031312,0.042644337,0.084064265
CDH5,0.097610797,0.263034406,0.056583528,0.014355293,0.070389328,0
CDH6,0.097610797,0.070389328,0.028569152,0.056583528,0.084064265,0
CDH7,0,0,0.084064265,0.056583528,0,0.084064265
CDH8,0,0,0,0,0,0
CDH9,0,0,0,0.028569152,0,0
CDHR1,0,0,0,0.014355293,0,0
CDHR2,0.214124805,0.137503524,0.150559677,0.411426246,0.485426827,0.35614381
CDHR3,0.367371066,0.389566812,0.378511623,0.298658316,0.286881148,0.298658316
CDHR4,0,0,0,0,0,0
CDHR5,0,0,0.111031312,0,0.056583528,0.042644337
CDIP1,0.475084883,0.992768431,0.50589093,0.782408565,0.847996907,0.839959587
CDIPT,6.735657559,6.960812858,6.917312401,6.541483864,6.651195236,6.643278996
CDIPT-AS1,0.124328135,0,0.367371066,0.422233001,0.871843649,0.879705766
CDK1,6.469234794,6.068885737,6.373300197,6.866042497,6.633285887,6.643278996
CDK10,5.540709263,5.793115555,5.841218374,5.227278994,5.389910925,5.364222221
CDK11A,4.566206293,4.526694846,4.651338766,4.541638734,4.475084883,4.550285049
CDK11B,5.450551443,5.465321514,5.442280035,5.276124405,5.393347551,5.19061486
CDK12,4.085764554,3.72900887,3.880685525,4.011674533,3.802193217,3.761285273
CDK13,3.956056652,3.602884409,3.7322692,4.200849575,3.867896464,3.894332742
CDK14,1.007195501,0.632268215,1.021479727,0.111031312,0.176322773,0.163498732
CDK15,0,0,0,0,0,0
CDK16,6.7778142,6.787902559,6.696828465,6.345893086,6.383704292,6.221877081
CDK17,3.844988157,3.372952098,3.678071905,3.74092756,3.204766751,3.357552005
CDK18,4.147306699,4.189033824,4.331991778,4.06091205,4.247168,4.070389328
CDK19,3.426264755,3.023255352,3.189033824,3.694880193,3.443606651,3.601696516
CDK2,5.930973826,5.755154643,5.870857864,5.846744023,5.638942669,5.763145958
CDK20,2.851998837,3.250961574,3.051372102,2.746312766,2.761285273,2.759155834
CDK2AP1,7.801417366,7.2492557,7.549361133,7.387241898,7.173827019,7.323279988
CDK2AP2,7.240123484,7.491452292,7.396776011,7.741601811,7.846493316,7.782998209
CDK3,2.604071324,2.50589093,2.711494907,3.122672719,3.513490746,3.148934105
CDK4,7.499367566,7.639376889,7.528336893,6.958378712,7.016362599,6.902314812
CDK5,5.914564523,6.070389328,5.885330315,5.852997588,5.880440648,5.793115555
CDK5R1,1.22650853,1.014355293,1.232660757,1.049630768,1.137503524,0.918386234
CDK5R2,0.214124805,0.201633861,0.042644337,0.389566812,0.422233001,0.263034406
CDK5RAP1,5.037821465,4.893847558,4.794935663,4.709842019,4.688180359,4.507160349
CDK5RAP2,4.547203025,4.374343989,4.290571851,4.50589093,4.335569006,4.285402219
CDK5RAP3,7.372516856,7.491131568,7.545968369,7.242602506,7.307246355,7.357376055
CDK6,3.173127433,2.533563348,2.704871964,3.327687364,2.82374936,2.972692654
CDK7,5.899417349,5.638653116,5.635173947,5.660780334,5.550285049,5.449891473
CDK8,4.258518925,3.908812908,4.053111336,3.765534746,3.645009884,3.707082992
CDK9,5.575312331,5.737686761,5.701826258,5.09000653,5.15704371,5.290940402
CDKAL1,3.43162296,3.007195501,2.9800253,3.137503524,2.99095486,2.572889668
CDKL1,0.790772038,0.887525271,0.378511623,0.622930351,0.855989697,0.526068812
CDKL2,0.150559677,0.028569152,0.097610797,0.111031312,0.070389328,0.189033824
CDKL3,1.384049807,0.815575429,1.422233001,1.757023247,1.650764559,1.310340121
CDKL4,0.189033824,0,0,0.097610797,0,0.070389328
CDKL5,2.173127433,1.752748591,1.659924558,2.124328135,1.744161096,2.114367025
CDKN1A,7.421896512,7.571828473,7.503825738,6.621758857,6.711219557,6.610729587
CDKN1B,6.31124879,5.886062338,6.153805336,6.569096095,6.19357464,6.414981143
CDKN1C,0.176322773,0.056583528,0,0.748461233,0.687060688,0.367371066
CDKN2A,1.545968369,0.855989697,2,0.545968369,0,0.378511623
CDKN2AIP,3.442280035,3.189033824,3.255500733,3.025028794,2.482848283,2.901108243
CDKN2AIPNL,5.407012774,5.169524197,5.427606173,5.262658655,5.310340121,5.289465631
CDKN2B,4.550900665,4.144862143,4.360364277,1.744161096,1.316145742,1.691534165
CDKN2B-AS1,3.427606173,3.308885057,3.323370069,2.257010618,2.23572706,2.435628594
CDKN2C,4.812498225,4.403267722,4.720278465,5.48123435,5.362469889,5.267161218
CDKN2D,4.321206567,4.40053793,4.234961095,4.512226887,4.497612366,4.428946345
CDKN3,6.673839056,6.221297103,6.500164679,6.880930361,6.648753033,6.664767255
CDNF,2.244887059,1.280956314,1.929790998,2.827819025,2.117695043,2.666756592
