"","WS8V_1","WS8V_2","MCF7V_1","MCF7V_2","TAMRV_1","TAMRV_2"
"EFCAB13",1.29393138718565,1.17830222030758,1.79730872235692,1.74191242323018,1.48155043292675,1.19486826321003
"EFCAB14",7.50667496489259,7.50200332967178,7.30660102542112,7.41255066800916,7.14012413896033,7.23997731377449
"EFCAB2",2.16320062154333,2.18137202634248,2.15543670764581,1.96421840218204,1.71363940714968,1.77549231997988
"EFCAB3",0.12387438163368,0.0522681867367762,0,0.0573695346363082,0.10644160084184,0.0972594425371069
"EFCAB5",0.387735278386803,0.151445171255283,0.131700552795902,0.112544504081775,0.424937758495255,0.350239251910247
"EFCAB6",0.78109719367823,0.80009880624515,0.818863160202579,1.36854770017246,1.40862253958208,1.45122177511429
"EFCAB7",1.90405860758684,1.79463259199345,1.76240375705815,1.8969699400223,2.22494722803758,2.40978262149611
"EFCAB8",0.216147300285651,0.235339979597569,0.0612923439281745,0.0573695346363082,0.106337553747695,0.274074755176781
"EFCAB9",0.0632663136187197,0,0.0612923439281745,0,0,0
"EFCC1",0.391006400745616,0.468561506769415,1.3257846821615,1.50011904555896,0,0.164911961448362
"EFEMP1",7.67372751986663,7.59387985826594,6.00731981412782,6.87139043139596,5.49690041786761,4.90963154056739
"EFEMP2",1.56865078616905,1.72602028886168,0.841956806096355,1.27257804682561,1.6774622714108,1.51976726709646
"EFHB",0.578325186249873,0.413642289044035,0.283329191414029,0.79094130636689,0.252451892220535,0.431566613271262
"EFHC1",4.31399387302692,4.33514105091661,3.54335459668344,4.00173258993387,4.81534202411608,4.67622746600614
"EFHC2",0,0,0.333881686537617,0.112544720615528,0,0
"EFHD1",6.02668033991224,5.06305765454673,7.13919353545126,6.69535327238015,8.19385559193648,8.35005277725223
"EFHD2",4.78572674677752,5.1585426960528,4.78681601201469,4.82899369388086,4.51097437206577,5.1406533812531
"EFL1",5.40014560043769,5.22814042422079,5.85033928684584,5.58932837902542,5.54601582660384,5.45622306766785
"EFNA1",6.26833140724908,6.26944831395273,5.41419732603315,6.13253108855611,6.27268790556145,6.44520719340325
"EFNA2",0.578325056305373,0.635436349842111,0.563060525102073,0.648865487441434,1.46431028734118,1.72307866652761
"EFNA3",3.84640963975402,3.70693264485945,4.05406540868808,4.07145010121249,4.12001552884398,4.62180073962347
"EFNA4",4.04533140098057,4.08534129928903,3.85954253945514,3.88244103038364,4.37664866104675,4.51466962231394
"EFNA5",4.0460331731437,4.07429763761332,2.66647457714156,2.72119336476899,3.44886284470445,4.25048198844534
"EFNB1",2.83623121355487,3.04755328231692,3.11799430397587,3.1879819545424,2.5312561654037,2.79965151483988
"EFNB2",6.75676164320301,6.79416265776943,6.3279604877158,6.48343070758963,3.54007482096732,3.82231054929881
"EFNB3",3.44719881603426,3.39487206125574,3.67861293512964,3.98986587733106,3.74326706256678,4.00886239297711
"EFR3A",7.73924807826645,7.7315298565334,6.97628367547138,7.20287799373894,6.94992777793922,6.85273293962897
"EFR3B",4.31272664905427,4.00474113994885,5.86404919132042,4.9626263295943,3.48693025701364,3.53175834729108
"EFS",1.45854788034295,0.453057468918252,0.0612923439281745,0.572211739810225,4.3280285953328,3.86781795295916
"EFTUD2",6.72564900433716,6.80997927291444,6.90278911686743,6.78033419855077,6.95849576829745,7.03490101058444
"EGF",0.667873297114773,0.0813093586502659,2.14099201484708,1.07910296318905,0.120064671584098,0.143536003652825
"EGFL6",0,0,0.0612923373272287,0,0,0
"EGFL7",4.98675682565469,5.15555942919983,5.86436424024628,5.65048436797273,4.54122337095609,5.01745493569682
"EGFL8",0.478096760809848,0.11924832334862,0.66678202613181,1.1498611734876,1.02304388844546,0.529106835029722
"EGFLAM",0,0,0,0,0,0
"EGFR",4.63119838735287,4.33316927934364,3.24229641917407,3.54461484449047,7.12835015429096,7.68784277751483
"EGLN1",5.51351364646071,5.68187076738648,5.36729292656652,5.61715080160009,5.19945060125676,5.28244444542081
"EGLN2",5.28328664226727,5.37327694051221,5.49882370785861,5.54888211036588,5.4834083089841,5.75041505286713
"EGLN3",4.69147368540654,4.31060319188953,4.23144984811193,3.8141921525657,4.24730923310452,3.70657061195602
"EGR1",9.52419645957199,9.43659466880105,6.47527636448369,9.29676242765001,8.46733628438673,7.19692731771012
"EGR2",4.24952901159689,3.49740540048607,0.934629786174555,4.20188021483971,1.2490541398605,0.468392447471649
"EGR3",5.25778095034237,4.99467618267558,2.09179378016423,4.83185708811465,5.80673493504581,4.84468953510213
"EGR4",1.11472827950212,0.702388294700728,0.0612923739324725,0.950868205856557,0.106337399977963,0.049449170316478
"EHBP1",5.30821980973861,5.18604096811486,5.28409763437453,5.34237757526187,5.19549296057024,4.99591020740049
"EHBP1L1",6.30074893853349,6.64794941762916,6.07955933468607,6.13707345382674,5.9764075791731,6.11541276574743
"EHD1",6.07289408950803,6.38359917357282,5.47904241319565,5.9216839342126,6.08241773328539,6.19967514141352
"EHD2",2.97430502572886,3.33283440334659,0.645425035966736,1.87868866008155,6.20220115711827,6.20229498450135
"EHD3",4.45810580810907,4.54125932880604,3.23566591471497,3.71918667626742,4.93917405864175,4.62302821297394
"EHD4",5.26146630253461,5.38625105268839,5.65255545803834,5.63676267775548,4.54446401635046,5.04405472220071
"EHF",3.97664863936289,0.288492055159761,0.120086481137018,1.75728181850848,5.86566799858141,5.11186545643387
"EHHADH",3.20921395315293,3.2001353337548,3.26852622402656,3.15550949747908,3.94302839241714,3.83998412259759
"EHMT1",6.94715955754652,7.1565631151709,6.79641934089124,7.0605273409142,6.81839847424506,6.73786208311615
"EHMT2",6.75905964278379,6.82570547888764,6.74056045699156,6.80881412984445,7.37529800617258,7.46495782103348
"EI24",6.91733938634615,6.99764662341017,6.41513567402193,6.40963620915247,6.90233183233575,6.91709978879506
"EID1",6.98827561757219,6.74091431870553,7.567929364908,7.32688596321946,6.69614049735913,6.59362078371204
"EID2",3.91848294857211,4.05364068263363,3.70285710149389,3.81378102415108,3.94302954041309,4.13447707826395
"EID2B",1.57165693363065,1.65069214165331,1.61649079319403,1.61342292151055,1.50375945340733,1.34156896395679
"EID3",0.702746722690171,0.244240649572241,0.230940795505008,0.216941602833687,0.467237565584722,0.231860741185794
"EIF1",6.70898127051188,6.85307352033234,6.82110659559311,6.84333054108381,6.57745696918572,6.74768685350978
"EIF1AD",5.54821329287952,5.8293615816448,5.05640248068123,5.2062835504405,5.26187558712956,5.20030170202649
"EIF1AX",6.82863659802956,6.46331338106375,7.11365695688856,6.78409209168493,7.46215190233773,7.27025258885967
"EIF1AY",0.12387438163368,0,0,0.112544937149249,0,0
"EIF1B",4.56274068043432,4.41232805323817,4.51438755180012,4.47216800647452,4.81637870564284,4.60850963386015
"EIF2A",6.83994041687955,6.64742228390866,6.9731980280248,6.90840035634808,6.96219504587789,6.87230158094245
"EIF2AK1",8.06253428698139,8.1427883030865,8.48521570371041,8.36150154252975,8.59056484143969,8.61309951925802
"EIF2AK2",8.16498221408302,8.12804835453617,6.64464419442792,7.02882298956369,6.80599714640283,6.73357134919934
"EIF2AK3",5.38484457470213,5.45685823991202,5.35359141492405,5.42059165339077,5.59724653317619,5.57781890162501
"EIF2AK4",5.16635073778179,5.20504025492455,5.66060657617889,5.40132709425281,5.10633417475893,5.05624186284157
"EIF2B1",5.58305564065166,5.65831903794145,5.89653239739873,5.68695797699545,5.9500800715108,5.9529450075125
"EIF2B2",4.72571582068492,4.71067604122595,4.71336627774267,4.75973702106635,4.4838273272558,4.37479659843742
"EIF2B3",3.93125814668086,3.83554243953314,4.39639797405004,4.02580572490707,3.57283427140239,3.43739482794259
"EIF2B4",5.16696736168395,5.40211355834085,5.38970159477926,5.33627252498503,5.13101125525919,5.07125862219572
"EIF2B5",5.25549766098322,5.21373777632036,5.82822796940421,5.6390805542073,5.9041986067501,5.69935080922569
"EIF2D",5.90601396457955,6.08743738561178,5.98538897673749,6.29594798780249,6.43650778587668,6.53574199793769
"EIF2S1",6.6441338283758,6.37027420608365,6.91315749687846,6.71926236092485,7.33760937159903,7.0636163823156
"EIF2S2",6.61160048741341,6.56082302679011,6.64054280167878,6.46745471978487,6.94797816203405,7.000484010941
"EIF2S3",8.09450536049934,8.02217470994837,8.08403018863235,8.23893841349728,7.85339544700077,7.88995785791955
"EIF2S3L",2.0371317684157,1.9854089202911,1.90115472076239,2.30490147637374,1.75023163306943,2.27191474346664
"EIF3A",8.51691136963503,8.41957795220171,9.0561611115268,8.91023057288658,8.86578854037814,8.79724207220244
"EIF3B",8.00384992847399,8.08841620057733,8.93440096312086,8.59790836472312,8.70550827926436,8.87121797762453
"EIF3C",9.60794059884715,9.69172549737055,10.3085892264752,10.1063504104309,9.81848656631687,9.9151953297207
"EIF3CL",5.91822465143345,5.65402592002026,7.68859763852239,6.84912642617394,5.90116781311693,6.93290691232432
"EIF3D",7.59883656635627,7.82156274177138,7.12213218369108,7.39887141565253,7.56073970139602,7.71580506999622
"EIF3E",9.37255613682298,9.25166074330789,9.3952595607283,9.52460852382293,9.21532244054398,9.09313353048683
"EIF3F",7.05041937109498,7.14431243508908,7.09120220249283,7.26691153702101,7.98357918522336,8.10919468350263
"EIF3G",7.07476789831992,7.27566799206566,7.01321190618546,7.24804281277465,6.38201530464807,6.56582070359238
"EIF3H",8.59924543974548,8.6642953083933,8.34625273825559,8.4325316575487,7.99346382049201,8.02770081769129
"EIF3I",7.36434237935943,7.37003451765128,7.67654487304616,7.45986633557279,6.65884853398861,6.66355718497989
"EIF3J",6.1130156830868,5.94084983849245,6.68301052893126,6.40130689643369,6.56244101562094,6.53927773820671
"EIF3K",6.07958791352895,6.23482128226011,6.47494092397607,6.27179068847496,6.06780220633553,6.12263426356095
"EIF3L",5.00706004486555,5.08616893946589,5.00304314517209,5.45946597083337,5.90262862944884,5.65866815187022
"EIF3M",6.45013482286718,6.30163148976473,6.35926470650147,6.43480553444656,5.72565870957071,5.82775579888386
"EIF4A1",9.59435708065065,9.65904585686756,9.90657525809409,9.72837865778514,9.20940485316032,9.20917068565989
"EIF4A2",7.70850964334794,7.32831956468686,8.07432685427192,8.45879119912863,8.01725537588245,7.97154951221739
"EIF4A3",7.1704518137186,7.17971041221625,7.1675574303414,7.07245359413771,6.9912962519145,7.12940648652774
"EIF4B",10.1692873231839,10.0794587354256,10.7356937972555,10.7645889919865,10.2397672133237,10.2791425884804
"EIF4E",6.35512593592704,6.11659766115134,6.03230310420618,5.9401995635505,6.0069921948233,5.84637181560567
"EIF4E1B",0,0,0,0,0,0
"EIF4E2",6.29529354887688,6.41125335102467,6.22214881502828,6.12632894509008,5.72471756148798,5.55488099846567
"EIF4E3",4.50674328059129,4.42531767987938,4.29887345730545,4.45227713568423,3.49184427541517,3.84699200154612
"EIF4EBP1",3.95765069923289,4.34813894930734,4.61820272520541,4.00181749109617,4.15816082305863,4.77117909882436
"EIF4EBP2",7.57899765893368,7.44167945343523,7.99004167553047,7.85638668305684,8.12100564828039,7.94064153203874
"EIF4EBP3",0.327108478575632,0.151329673586347,0.781889357401821,0.334549333772764,2.09977836324809,1.75788091804133
"EIF4ENIF1",5.07451070759399,5.12374366235547,4.89380150495742,5.00793421561669,5.80275325984783,5.81664645224985
"EIF4G1",9.38296612339896,9.49853066042627,9.95428506288478,9.73109150535398,9.73934483072216,9.72993192805482
"EIF4G2",10.0916891781342,10.0748207603606,9.6740834163011,9.80812402682228,9.84398083132487,9.771701850095
"EIF4G3",6.83000769943067,6.82613405729202,7.12288181479563,7.37846153230907,6.45924239202225,6.33796829955912
"EIF4H",9.03554859288353,9.17573125905065,8.9591477460524,8.90359010144869,8.77185055319299,8.87732544880746
"EIF5",8.1155527150411,7.91727621285084,8.07517944630487,8.06886077633343,8.19422797082498,8.00868775350716
"EIF5A",8.42317568861785,8.54936474496833,9.08337037177747,8.63564517050593,8.63155847856774,8.81700562907238
"EIF5A2",3.00839621119001,2.90752356829672,2.62438294756008,2.5639769672715,3.62753509774441,3.38929978657529
"EIF5AL1",2.95110978461094,2.68891818916307,3.07698662010804,2.85600992527378,2.76404166091777,3.08162547928281
"EIF5B",7.35191023822354,7.32395187792071,6.9922523945813,6.70346173242529,7.44813450904374,7.36155482630224
"EIF6",6.25108301363651,6.39176109746277,6.52507637226992,6.39939594671804,6.93384601277666,7.22650836940806
"ELAC1",1.82616241395065,1.86739137912342,1.02970091443329,1.31616891826567,0,0
"ELAC2",6.30849042542644,6.36111755110917,7.02941859638579,6.76410748240381,6.4652178288149,6.41149088736613
"ELANE",0,0,0,0,0,0
"ELAVL1",6.49088836601765,6.56150855545156,6.41931330719417,6.50421109065742,6.56241906433686,6.64227451502754
"ELAVL2",0.662455075194096,0.4914244191592,0.230940528748978,0.266437198558955,0,0
"ELAVL3",0.0899150950518065,0,0,0.0573695346363082,0,0
"ELAVL4",0,0,0,0,0,0
"ELF1",7.14406441761224,7.08895538619692,6.72947990362775,6.87316092114215,7.42013704741067,7.29724587159359
"ELF2",5.54157441001966,5.51444394735071,5.21685346290891,5.1547728373332,5.71802174330288,5.54889711381888
"ELF3",5.56671735486879,5.47937467079488,5.86904235681523,6.1580703176823,7.97396362820227,8.3969937413562
"ELF4",6.78870051282773,7.07364090748645,5.82150627060379,6.0739767641639,5.64144813639117,5.82937946228152
"ELF5",2.45492902335608,0.857315693118945,2.16092056992788,1.89451639571559,5.97632739879128,5.68234828076597
"ELFN1",2.50135657614984,2.52589325451177,1.98229149462851,2.27912735158914,3.56825825949658,4.0088636429339
"ELFN2",1.88351012054309,1.09494521691611,1.97012671544491,1.97115066042831,4.82876275587713,4.80706610780139
"ELK1",5.51497399574698,5.69369511684393,5.80205777762297,5.58158006263472,5.13560312966491,5.17242398801871
"ELK3",5.22659433191297,5.30036624239869,3.46842749054602,4.15672162704585,4.617991014015,4.67515392967223
"ELK4",7.0001244802684,6.81653082142418,6.90072517595345,6.78053668270779,6.32291310185473,6.14515506920729
"ELL",4.93412646097357,5.03670160383758,4.91207723340147,4.87281797727713,4.82124770137639,4.71537533386877
"ELL2",3.27479352233588,3.01297176656019,3.42454342971414,3.62745645382649,3.47116630158041,3.42507207178084
"ELL3",0,1.02630807038437,0.818290164049324,0.398757539729564,1.47296366569532,1.01392840081147
"ELMO1",0.291772185053181,0.168867179496436,0,0.0573695346363082,0.184129476403324,0.143536003652825
"ELMO2",5.08755842916193,5.28491542710507,5.4217795973917,5.44269069344711,5.54787736545143,5.51333447088718
"ELMO3",5.19594071047471,5.13450149402065,6.07528947756396,5.95259446911586,6.39306951373339,6.63445130946899
"ELMOD1",0,0,0,0,0.0541482905842476,0
"ELMOD2",4.89416215814164,4.63483110708881,5.0688084936517,4.95459369401907,5.59431819088862,5.31540081459586
"ELMOD3",3.91724368405153,4.12884162470528,3.53786788748,4.05052339977985,4.5107063040061,4.45391658397614
"ELMSAN1",6.99303087701601,7.13489558403843,7.31118326662036,7.60036208800369,7.12182355535531,7.17286144833577
"ELN",0.12387438163368,0,0,0,0,0
"ELOF1",6.08595535519624,6.22686389493396,5.63753759069357,5.69233258905264,5.62589391385134,5.79536072984131
"ELOVL1",6.22635159063315,6.50332998546263,5.95702977320785,6.06991859536056,5.68750002547469,5.72695755493686
"ELOVL2",2.35733595120585,0.997208228935794,5.17781429689718,4.84333572060533,0.205372409996796,0.274074755176781
"ELOVL3",0.0632663136187197,0,0.176578109395297,0.0573695346363082,0.298043456589374,0.231860741185794
"ELOVL4",1.69663074514004,1.61638344509273,3.08147609714253,2.59222472247639,1.66903631857943,1.21726138957416
"ELOVL5",6.01472457299051,5.93310223403237,6.89382312850254,6.37830583609908,5.46156083463921,5.48866971396152
"ELOVL6",5.90421206193385,5.96462228512836,6.86919427224745,6.18011458008964,4.00620083683561,4.15658717758423
"ELOVL7",5.64249557728371,5.50526104329642,5.38079110699683,5.10036017373998,5.71261489424465,5.56716834112462
"ELP2",6.34189560848102,5.948938628759,8.0455247169922,7.78330903663074,4.19252624839623,4.0711153488755
"ELP3",4.47490790893496,4.58842672456516,4.41925915393878,4.38922132297339,4.66362092167735,4.39722078090392
"ELP4",4.03747193057067,4.00474233361656,4.21544569113588,3.85076056820251,4.16841904230703,4.04283280711329
"ELP5",4.75491985320592,4.74854570868159,4.72186585140316,4.49447544450471,5.15741107852181,5.11620492743361
"ELP6",4.01986033235526,4.18344100256182,4.53474836616498,4.42583934542249,4.33674604741354,4.27780947665507
"ELSPBP1",0.12387438163368,0,0,0.0573695346363082,0,0
"EMB",6.41925843115397,6.24657478437108,6.60362562899478,6.44348022472821,6.27126773115454,6.21468951408985
"EMC1",5.8452934080189,5.94524455389969,6.39183569758149,6.38559616188458,6.11143249572193,6.03816299058691
"EMC10",5.37359747734746,5.33073569751031,7.72360389470173,7.15281760766906,0.0541482905842476,0.0494491605942155
"EMC2",5.45616178755105,5.2809839338317,5.55311237818411,5.31740326406468,5.3403457241585,5.21018151863854
"EMC3",6.21296152845371,6.29256704770167,6.53967801773974,6.32690693107669,5.86491599488076,5.69184851867543
"EMC4",6.05075106994521,6.02142842651691,6.12067808116614,5.85896602159896,5.6196140246736,5.74719130635203
"EMC6",4.42861877161605,4.54078605263983,4.68286233447062,4.48975897509432,4.40607502949575,4.67493000919134
"EMC7",5.43988471103864,5.45723740345253,5.61952142200908,5.34871583027316,4.89535118261955,4.7923455821659
"EMC8",5.25719867169782,5.4197185317844,5.35579425486758,5.11853895730459,5.27661707146339,5.36118309181997
"EMC9",4.29934685155508,4.41173250543098,4.28003372069796,4.12657495202609,3.09262349629803,3.20350192672469
"EMCN",1.11473007140385,1.18708072230191,1.42386646328706,1.42263692483301,0,0
"EMD",5.23526702389603,5.57411349347461,5.63434397430303,5.69488085325045,4.80224799737058,4.79808708981069
"EME1",3.14750786966583,3.12256150656175,2.87007788688007,2.43834483430496,3.60601602543527,3.3462030659618
"EME2",6.39286996302628,6.39316764951924,6.5511041726108,6.75582987541067,5.20286399342951,5.2118407880531
"EMG1",5.0767616313438,5.13476829284089,5.31775763735155,4.92592396718617,5.41179950719444,5.22066025197065
"EMID1",3.03563747861289,2.90877216812666,3.95129497130081,4.04583928643651,3.40725906030499,3.87420099429839
